Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumAttributesSelected,measureSelectionTime,measureTime,measureTreeSize,measureNumLeaves,measureNumRules
blinking,7,3,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,943.0,516.0,0.0,64.63331048663468,35.366689513365316,0.0,0.18140123565524294,0.4359319641260676,0.4697228163802879,91.54810884048668,96.27388920367642,1408.2799838522178,1325.1632143926272,83.11676945959061,0.9652364522633432,0.9082681387201009,0.05696831354324237,124.37974086228424,0.08524999373700085,8.832032144776718,0.2894736842105263,165.0,0.12485939257592801,111.0,0.875140607424072,778.0,0.7105263157894737,405.0,0.5978260869565217,0.2894736842105263,0.3900709219858156,0.20507321141831317,0.6439504272492255,0.5555802170216582,0.6463331048663468,0.4817188132317485,0.5182811867682515,0.3536668951336532,0.6342781063325441,0.6463331048663468,0.6099715789170822,0.20507321141831314,0.6439504272492256,0.6667443285410453,0.5705180864755333,0.6463331048663468,2.53,0.005,2.5,0.015625,2500.0,15.625,118816.0,802317.0,90264.0,100.0,99.7943797121316,?,?,?,?,?,?,?
blinking,7,4,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,920.0,539.0,0.0,63.056888279643594,36.943111720356406,0.0,0.1534289635869421,0.43874844675662283,0.4749019925911245,92.13958567547013,97.33540765519808,1408.2799838522178,1352.063263182178,56.21672067003988,0.9652364522633432,0.9267054579727059,0.03853099429063734,116.36608912141268,0.07975742914421706,8.262993897215251,0.29473684210526313,168.0,0.15410573678290213,137.0,0.8458942632170978,752.0,0.7052631578947368,402.0,0.5508196721311476,0.29473684210526313,0.384,0.16873954528646828,0.6319203520612555,0.5426557831140618,0.630568882796436,0.4899377774740749,0.510062222525925,0.3694311172035641,0.6122555891861228,0.630568882796436,0.598586134905562,0.16873954528646828,0.6319203520612555,0.6472849092362457,0.5600861478218306,0.630568882796436,2.519,0.005,2.515625,0.0,2515.625,0.0,128280.0,802317.0,90264.0,99.86291980808772,99.62302947224126,?,?,?,?,?,?,?
blinking,7,5,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,962.0,497.0,0.0,65.93557230980123,34.06442769019877,0.0,0.19620918959483635,0.4355976630458413,0.4674902764023474,91.47790377594316,95.81631018263732,1408.2799838522178,1320.0009234933066,88.27906035891124,0.9652364522633432,0.9047298995841717,0.060506552679171516,130.69854856126074,0.08958091059716294,9.280721877743877,0.2578947368421053,147.0,0.08323959505061868,74.0,0.9167604049493814,815.0,0.7421052631578947,423.0,0.665158371040724,0.2578947368421053,0.37168141592920356,0.237691266537166,0.6530637617666213,0.5672888146318621,0.6593557230980124,0.4847005813065257,0.5152994186934743,0.3406442769019877,0.6609915261125571,0.6593557230980124,0.6121538739198674,0.23769126653716596,0.6530637617666213,0.6657878204670371,0.5690094902871218,0.6593557230980124,2.479,0.005,2.46875,0.0,2468.75,0.0,100980.0,802317.0,90264.0,100.0,99.7943797121316,?,?,?,?,?,?,?
blinking,7,6,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,956.0,503.0,0.0,65.52433173406443,34.475668265935575,0.0,0.18187675928764516,0.4325439277882158,0.46247552388412244,90.83660258506679,94.78849183639676,1408.2799838522178,1296.8747522090548,111.405231643163,0.9652364522633432,0.8888791995949656,0.07635725266837766,140.592601097713,0.09636230369959765,9.983284766508937,0.23859649122807017,136.0,0.07761529808773904,69.0,0.922384701912261,820.0,0.7614035087719299,434.0,0.6634146341463415,0.23859649122807017,0.3509677419354839,0.22601525418175536,0.6771693012057703,0.5926216923125169,0.6552433173406442,0.4942621242003131,0.5057378757996868,0.3447566826593557,0.6576217309244398,0.6552433173406442,0.6034184993178335,0.2260152541817554,0.6771693012057703,0.689086650092833,0.5581250282239248,0.6552433173406442,2.522,0.005,2.46875,0.015625,2468.75,15.625,82284.0,802317.0,90264.0,100.0,99.86291980808772,?,?,?,?,?,?,?
blinking,7,7,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,951.0,508.0,0.0,65.18163125428376,34.81836874571624,0.0,0.1861995665130211,0.43408326528278396,0.4656208492178212,91.13445348986154,95.40321977066267,1408.919217447901,1313.2851962579998,95.6340211899012,0.9656745835832083,0.9001269336929403,0.06554764989026814,136.84521796259688,0.09379384370294508,9.712779573727202,0.26970227670753066,154.0,0.10247747747747747,91.0,0.8975225225225225,797.0,0.7302977232924693,417.0,0.6285714285714286,0.26970227670753066,0.3774509803921569,0.21833976305667707,0.6639430586453353,0.5802567686215875,0.6518163125428376,0.4845915133127844,0.5154084866872156,0.34818368745716244,0.6455742761551281,0.6518163125428376,0.6092648861483934,0.21833976305667707,0.6639430586453353,0.6774460548029492,0.5678881923844705,0.6518163125428376,2.465,0.002,2.4375,0.0,2437.5,0.0,84732.0,802317.0,90264.0,99.93145990404386,99.93145990404386,?,?,?,?,?,?,?
blinking,7,8,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,931.0,528.0,0.0,63.81082933516107,36.18917066483893,0.0,0.15767835391522458,0.4392760234899237,0.4742686239979447,92.22465718846388,97.17510253592381,1408.919217447901,1350.665104636658,58.254112811242976,0.9656745835832083,0.9257471587639877,0.03992742481922068,117.47745019951033,0.08051915709356432,8.338125333566502,0.2626970227670753,150.0,0.1204954954954955,107.0,0.8795045045045045,781.0,0.7373029772329247,421.0,0.5836575875486382,0.2626970227670753,0.36231884057971014,0.18218390318093675,0.6343008945898613,0.5371148214970458,0.6381082933516107,0.4959067660800309,0.5040932339199691,0.3618917066483893,0.6238840657125646,0.6381082933516107,0.5966738970978419,0.18218390318093675,0.6343008945898613,0.6479694162877027,0.5548436308161708,0.6381082933516107,1.164,0.005,1.125,0.015625,1125.0,15.625,126836.0,802317.0,90264.0,99.93145990404386,99.82864976010967,?,?,?,?,?,?,?
blinking,7,9,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,953.0,506.0,0.0,65.31871144619602,34.681288553803974,0.0,0.19221510760194493,0.4301054363221837,0.46363391618378935,90.29932046955427,94.99610782704208,1408.919217447901,1301.542502413446,107.37671503445495,0.9656745835832083,0.892078480064048,0.07359610351916035,146.7594820772983,0.10058908984050602,10.41645825110801,0.28021015761821366,160.0,0.10698198198198199,95.0,0.8930180180180181,793.0,0.7197898423817863,411.0,0.6274509803921569,0.28021015761821366,0.387409200968523,0.22261772228110055,0.670045045045045,0.5822390975557208,0.6531871144619602,0.4799589388257286,0.5200410611742714,0.34681288553803974,0.6464324480449687,0.6531871144619602,0.6130409286761447,0.22261772228110058,0.670045045045045,0.6843907812674156,0.5727676979986018,0.6531871144619602,1.106,0.001,1.09375,0.0,1093.75,0.0,107056.0,802317.0,90264.0,100.0,99.62302947224126,?,?,?,?,?,?,?
blinking,7,10,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,933.0,526.0,0.0,63.947909527073335,36.052090472926665,0.0,0.16721936948472768,0.4435799327691554,0.47505991540498566,93.12824977404124,97.33723390984183,1408.919217447901,1350.9534050440384,57.96581240386263,0.9656745835832083,0.925944760139848,0.03972982344336027,101.9149024899212,0.06985257196019273,7.233551876347361,0.28371278458844135,162.0,0.13175675675675674,117.0,0.8682432432432432,771.0,0.7162872154115587,409.0,0.5806451612903226,0.28371278458844135,0.38117647058823534,0.18858162086313207,0.6267355358861488,0.5336699145274045,0.6394790952707334,0.48752306743904883,0.5124769325609512,0.3605209047292666,0.624920189573886,0.6394790952707334,0.6030069645128564,0.18858162086313204,0.6267355358861488,0.6442809230582306,0.5634122198202298,0.6394790952707334,1.041,0.001,1.03125,0.0,1031.25,0.0,73076.0,802317.0,90264.0,100.0,99.96572995202193,?,?,?,?,?,?,?
blinking,8,1,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13131.0,1460.0,946.0,514.0,0.0,64.79452054794521,35.205479452054796,0.0,0.18416068916483103,0.43924579651000634,0.4716274907668256,92.22837381254034,96.64580872696071,1409.6346030194034,1339.8563634996065,69.7782395197969,0.965503152753016,0.9177098380134291,0.047793314739586916,117.92914108193911,0.08077338430269802,8.365936876786208,0.287215411558669,164.0,0.1203599550056243,107.0,0.8796400449943758,782.0,0.712784588441331,407.0,0.6051660516605166,0.287215411558669,0.38954869358669836,0.20942753233362926,0.638969384518704,0.5455694389489925,0.647945205479452,0.48108974892640727,0.5189102510735927,0.35205479452054794,0.6371514744906542,0.647945205479452,0.6106406079973413,0.20942753233362926,0.638969384518704,0.6557664218523691,0.571097734666304,0.647945205479452,1.201,0.003,1.203125,0.0,1203.125,0.0,75540.0,802256.0,90325.0,99.93150684931507,99.86301369863014,?,?,?,?,?,?,?
blinking,8,2,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,965.0,494.0,0.0,66.14119259766964,33.85880740233036,0.0,0.20359558011049728,0.43138409179616055,0.46595266950436104,90.59303065096772,95.50116390706083,1408.2799838522178,1310.979226749826,97.3007571023918,0.9652364522633432,0.8985464199793187,0.06669003228402454,141.9128245462925,0.09726718611808945,10.077031994596933,0.26842105263157895,153.0,0.08661417322834646,77.0,0.9133858267716536,812.0,0.7315789473684211,417.0,0.6652173913043479,0.26842105263157895,0.3825,0.24342140307923565,0.6581868055966689,0.5711041887391357,0.6614119259766964,0.4796050465734639,0.5203949534265361,0.33858807402330365,0.662464699134875,0.6614119259766964,0.6166385289832702,0.24342140307923563,0.658186805596669,0.6773525411128855,0.5746305476864968,0.6614119259766964,1.262,0.005,1.265625,0.0,1265.625,0.0,108284.0,802317.0,90264.0,100.0,99.93145990404386,?,?,?,?,?,?,?
blinking,8,3,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,953.0,506.0,0.0,65.31871144619602,34.681288553803974,0.0,0.18939282475168595,0.432926410537708,0.46723672628220536,90.91692606501694,95.76434281949697,1408.2799838522178,1319.7893968675644,88.49058698465342,0.9652364522633432,0.9045849190319153,0.060651533231427975,138.45557065233317,0.09489758098172253,9.83153721134351,0.2736842105263158,156.0,0.10348706411698538,92.0,0.8965129358830146,797.0,0.7263157894736842,414.0,0.6290322580645161,0.2736842105263158,0.3814180929095355,0.22107654592683623,0.6547688117932627,0.5723377510744018,0.6531871144619602,0.48298996805262984,0.5170100319473702,0.34681288553803974,0.6467644358822929,0.6531871144619602,0.6115158644905884,0.22107654592683623,0.6547688117932627,0.6706101579676874,0.5702328559785772,0.6531871144619602,1.126,0.002,1.09375,0.0,1093.75,0.0,99984.0,802317.0,90264.0,99.86291980808772,99.86291980808772,?,?,?,?,?,?,?
blinking,8,4,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,941.0,518.0,0.0,64.49623029472241,35.503769705277584,0.0,0.17708662257539767,0.4403289559630776,0.4754436484541847,92.4715012970878,97.44642486519574,1408.2799838522178,2428.504973700791,-1020.2249898485734,0.9652364522633432,1.6644996392740172,-0.699263187010674,111.25996829958127,0.07625768903329765,7.90041537019081,0.28421052631578947,162.0,0.12373453318335208,110.0,0.876265466816648,779.0,0.7157894736842105,408.0,0.5955882352941176,0.28421052631578947,0.3847980997624703,0.2010428206847267,0.6282833066919267,0.5321975871786776,0.6449623029472241,0.48448630981478674,0.5155136901852133,0.3550376970527759,0.6325667914386937,0.6449623029472241,0.6076169597155013,0.2010428206847267,0.6282833066919267,0.6385954368117094,0.5676398976654355,0.6449623029472241,1.17,0.001,1.15625,0.0,1156.25,0.0,103708.0,802317.0,90264.0,99.93145990404386,99.82864976010967,?,?,?,?,?,?,?
blinking,8,5,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,937.0,522.0,0.0,64.22206991089787,35.77793008910213,0.0,0.15308176296457748,0.4414860100887225,0.4721497370221761,92.7144890239484,96.77130827900211,1408.2799838522178,1337.3253288055937,70.95465504662411,0.9652364522633432,0.916604063609043,0.04863238865430028,108.38062264310008,0.07428418275743666,7.695957045887641,0.22807017543859648,130.0,0.0922384701912261,82.0,0.9077615298087739,807.0,0.7719298245614035,440.0,0.6132075471698113,0.22807017543859648,0.3324808184143222,0.18805648052357218,0.6313658161150909,0.5416634716131317,0.6422206991089787,0.5063889938616083,0.4936110061383917,0.3577793008910212,0.633891341936387,0.6422206991089787,0.5903073670449867,0.18805648052357218,0.6313658161150909,0.654503675269472,0.544049397971206,0.6422206991089787,1.237,0.002,1.234375,0.0,1234.375,0.0,73084.0,802317.0,90264.0,100.0,99.93145990404386,?,?,?,?,?,?,?
blinking,8,6,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.0220710125600003E7,13132.0,1459.0,941.0,518.0,0.0,64.49623029472241,35.503769705277584,0.0,0.17708662257539767,0.4297692602710968,0.46606361524150225,90.25390715376797,95.52390322742738,1408.2799838522178,1313.6256411066254,94.65434274559243,0.9652364522633432,0.9003602749188659,0.06487617734447733,146.8254984222861,0.1006343375067074,10.425874123457945,0.28421052631578947,162.0,0.12373453318335208,110.0,0.876265466816648,779.0,0.7157894736842105,408.0,0.5955882352941176,0.28421052631578947,0.3847980997624703,0.2010428206847267,0.6670870088607345,0.5704383705562823,0.6449623029472241,0.48448630981478674,0.5155136901852133,0.3550376970527759,0.6325667914386937,0.6449623029472241,0.6076169597155013,0.2010428206847267,0.6670870088607345,0.6751268315621942,0.5676398976654355,0.6449623029472241,1.152,0.002,1.140625,0.0,1140.625,0.0,117588.0,802317.0,90264.0,100.0,99.93145990404386,?,?,?,?,?,?,?
blinking,8,7,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,912.0,547.0,0.0,62.508567511994514,37.491432488005486,0.0,0.13841714285097387,0.4459819846360329,0.47907860393397006,93.63255321453339,98.16064167941357,1408.919217447901,1367.200963524862,41.71825392303913,0.9656745835832083,0.9370808523131335,0.028593731270074797,89.61219526924269,0.06142028462593742,6.360350129339929,0.27845884413309985,159.0,0.15202702702702703,135.0,0.847972972972973,753.0,0.7215411558669002,412.0,0.5408163265306123,0.27845884413309985,0.36763005780346825,0.15383115076587994,0.6136539341443019,0.5208773942583492,0.6250856751199452,0.49865385801387235,0.5013461419861277,0.37491432488005483,0.6050491003909793,0.6250856751199452,0.5903486044932212,0.15383115076587994,0.6136539341443019,0.6369918082087666,0.550595350382494,0.6250856751199452,1.045,0.001,1.03125,0.015625,1031.25,15.625,79080.0,802317.0,90264.0,100.0,99.7943797121316,?,?,?,?,?,?,?
blinking,8,8,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,966.0,493.0,0.0,66.20973269362577,33.790267306374226,0.0,0.2181212613335333,0.43043379111928376,0.46560243356880676,90.36825755462019,95.3994465027493,1408.919217447901,1309.1928784153051,99.72633903259589,0.9656745835832083,0.8973220551167272,0.06835252846648107,147.01721308811483,0.1007657389226284,10.434751067873146,0.30823117338003503,176.0,0.11036036036036036,98.0,0.8896396396396397,790.0,0.691768826619965,395.0,0.6423357664233577,0.30823117338003503,0.4165680473372781,0.24727022194469905,0.6604897366718733,0.5777303420017292,0.6620973269362577,0.46422651391658304,0.5357734860834169,0.3379026730637423,0.6571444294912524,0.6620973269362577,0.6269201942585457,0.24727022194469905,0.6604897366718733,0.6792893329188113,0.5893742310974861,0.6620973269362577,1.145,0.003,1.109375,0.015625,1109.375,15.625,131460.0,802317.0,90264.0,100.0,100.0,?,?,?,?,?,?,?
blinking,8,9,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,950.0,509.0,0.0,65.11309115832762,34.88690884167238,0.0,0.18089127574222413,0.43349913571891574,0.46864167657230094,91.0118172750429,96.02217112662704,1408.919217447901,1322.970108418018,85.94910902988295,0.9656745835832083,0.9067649817806841,0.058909601802524296,136.16826775709353,0.09332986138251784,9.664732091861666,0.2574430823117338,147.0,0.09572072072072071,85.0,0.9042792792792793,803.0,0.7425569176882661,424.0,0.6336206896551724,0.2574430823117338,0.36612702366127026,0.21583821356532218,0.6578903772423913,0.561241842655793,0.6511309115832762,0.48940854999226313,0.5105914500077369,0.34886908841672376,0.6462931241068074,0.6511309115832762,0.6054494373489688,0.21583821356532218,0.6578903772423913,0.6685005273365908,0.5627325425634957,0.6511309115832762,1.064,0.001,1.0625,0.0,1062.5,0.0,101284.0,802317.0,90264.0,100.0,99.7943797121316,?,?,?,?,?,?,?
blinking,8,10,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,950.0,509.0,0.0,65.11309115832762,34.88690884167238,0.0,0.1820352659596144,0.43417125761121955,0.4636280048873068,91.15292721000841,94.99489663403301,1408.919217447901,1301.7261214695131,107.19309597838787,0.9656745835832083,0.8922043327412702,0.07347025084193823,137.7818965660656,0.09443584411656313,9.779261639687336,0.2609457092819615,149.0,0.09797297297297297,87.0,0.902027027027027,801.0,0.7390542907180385,422.0,0.6313559322033898,0.2609457092819615,0.36926889714993805,0.21600821316570654,0.6763067796342752,0.5888460964666745,0.6511309115832762,0.48815817527428773,0.5118418247257123,0.34886908841672376,0.6457142164955723,0.6511309115832762,0.6064015061663325,0.2160082131657065,0.6763067796342752,0.6890764632047651,0.564075471786717,0.6511309115832762,2.232,0.006,2.1875,0.0,2187.5,0.0,89412.0,802317.0,90264.0,100.0,99.52021932830706,?,?,?,?,?,?,?
blinking,9,1,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13131.0,1460.0,944.0,516.0,0.0,64.65753424657534,35.342465753424655,0.0,0.18041953781649733,0.4334059395196916,0.4675929522678896,91.00217991883906,95.81905192481639,1409.6346030194034,2393.2757151126084,-983.641112093205,0.965503152753016,1.639229941857951,-0.673726789104935,136.93299646601037,0.09378972360685642,9.714077405073853,0.28371278458844135,162.0,0.1203599550056243,107.0,0.8796400449943758,782.0,0.7162872154115587,409.0,0.6022304832713755,0.28371278458844135,0.38571428571428573,0.2056191575966799,0.661559161497107,0.5607367401013149,0.6465753424657534,0.4832225128829364,0.5167774871170636,0.35342465753424657,0.6353308861461043,0.6465753424657534,0.6087003236489538,0.2056191575966799,0.661559161497107,0.6717838886741756,0.5688186813186813,0.6465753424657534,2.565,0.004,2.515625,0.0,2515.625,0.0,108124.0,802256.0,90325.0,99.72602739726027,99.34931506849315,?,?,?,?,?,?,?
blinking,9,2,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,929.0,530.0,0.0,63.6737491432488,36.3262508567512,0.0,0.16613287610667196,0.4354653748774227,0.4698028144155088,91.4501225333702,96.29028551594993,1408.2799838522178,1325.6978362362659,82.58214761595195,0.9652364522633432,0.9086345690447333,0.056601883218609976,125.38995644127341,0.08594239646420385,8.903766145868305,0.2982456140350877,170.0,0.14623172103487064,130.0,0.8537682789651294,759.0,0.7017543859649122,400.0,0.5666666666666667,0.2982456140350877,0.3908045977011494,0.18351401803899184,0.6445760069465001,0.5527455747247874,0.636737491432488,0.484723598432271,0.5152764015677291,0.363262508567512,0.6204138307881638,0.636737491432488,0.6043146978253291,0.18351401803899184,0.6445760069465001,0.6662087874987853,0.5660077676005747,0.636737491432488,2.591,0.004,2.546875,0.0,2546.875,0.0,109544.0,802317.0,90264.0,100.0,99.93145990404386,?,?,?,?,?,?,?
blinking,9,3,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,965.0,494.0,0.0,66.14119259766964,33.85880740233036,0.0,0.21357492329380548,0.43122292363753983,0.4660827238169251,90.5591844516953,95.52781970073663,1408.2799838522178,1312.1253247817415,96.15465907047633,0.9652364522633432,0.899331956670145,0.0659044955931983,142.82451820011462,0.09789206182324511,10.141770091017806,0.3,171.0,0.10686164229471316,95.0,0.8931383577052868,794.0,0.7,399.0,0.6428571428571429,0.3,0.4090909090909091,0.2440595478547192,0.6595682118682533,0.576972588269367,0.6614119259766964,0.46827356827140953,0.5317264317285905,0.33858807402330365,0.6566838001859636,0.6614119259766964,0.6245696641451501,0.2440595478547192,0.6595682118682533,0.675756570524654,0.5859095275521788,0.6614119259766964,2.845,0.005,2.796875,0.0,2796.875,0.0,108204.0,802317.0,90264.0,100.0,99.8971898560658,?,?,?,?,?,?,?
blinking,9,4,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,961.0,498.0,0.0,65.86703221384509,34.1329677861549,0.0,0.20332493437629517,0.43406482777238903,0.4679713664455995,91.15599994232575,95.91491388657906,1408.2799838522178,1325.6984691300652,82.58151472215263,0.9652364522633432,0.9086350028307506,0.05660144943259262,138.79052269716212,0.09512715743465533,9.855321689477803,0.28421052631578947,162.0,0.10123734533183353,90.0,0.8987626546681665,799.0,0.7157894736842105,408.0,0.6428571428571429,0.28421052631578947,0.3941605839416058,0.23616842930446796,0.6577605430900085,0.5697010237891978,0.658670322138451,0.475697141154495,0.524302858845505,0.341329677861549,0.6545041324023648,0.658670322138451,0.6185395507898839,0.23616842930446796,0.6577605430900085,0.6640709054762307,0.5782825820471388,0.658670322138451,2.599,0.005,2.578125,0.0,2578.125,0.0,112868.0,802317.0,90264.0,100.0,100.0,?,?,?,?,?,?,?
blinking,9,5,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,956.0,503.0,0.0,65.52433173406443,34.475668265935575,0.0,0.20395766601186452,0.4345696837390463,0.46757829819530644,91.2620224705819,95.83435103576885,1408.2799838522178,1316.8065417701773,91.47344208204049,0.9652364522633432,0.9025404672859337,0.06269598497740952,131.08263633787286,0.08984416472780868,9.307995415748836,0.30701754385964913,175.0,0.12148481439820022,108.0,0.8785151856017998,781.0,0.6929824561403509,395.0,0.6183745583038869,0.30701754385964913,0.41031652989449,0.2289348787288283,0.653067708641683,0.5645491370176238,0.6552433173406442,0.46971058787919534,0.5302894121208046,0.3447566826593557,0.6462455844804832,0.6552433173406442,0.621202645187111,0.2289348787288283,0.653067708641683,0.6718406548067447,0.5833664973927656,0.6552433173406442,2.693,0.004,2.671875,0.0,2671.875,0.0,103508.0,802317.0,90264.0,100.0,99.8971898560658,?,?,?,?,?,?,?
blinking,9,6,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,908.0,551.0,0.0,62.23440712816998,37.76559287183002,0.0,0.11326557062414855,0.443292084681476,0.47671348110148926,93.0937746166507,97.70668841495448,1408.2799838522178,1357.3626101606346,50.91737369158318,0.9652364522633432,0.9303376354767886,0.03489881678655461,98.65240970463788,0.06761645627459759,7.005170195970795,0.22280701754385965,127.0,0.12148481439820022,108.0,0.8785151856017998,781.0,0.7771929824561403,443.0,0.5404255319148936,0.22280701754385965,0.315527950310559,0.1344832799789391,0.6215242831488169,0.5183963104135206,0.6223440712816998,0.5210218681360403,0.4789781318639596,0.3776559287183002,0.5999235560138239,0.6223440712816998,0.5737007203468525,0.1344832799789391,0.6215242831488168,0.640827345423462,0.5273806339342667,0.6223440712816998,2.608,0.005,2.53125,0.015625,2531.25,15.625,100112.0,802317.0,90264.0,100.0,99.58875942426319,?,?,?,?,?,?,?
blinking,9,7,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0 -num-decimal-places 4',4500023123618669859,2.02207101257E7,13132.0,1459.0,953.0,506.0,0.0,65.31871144619602,34.681288553803974,0.0,0.20381390754045867,0.4337839709326297,0.46760885826097187,91.0716175567229,95.81055218279235,1408.919217447901,1320.2401318588632,88.67908558903787,0.9656745835832083,0.9048938532274593,0.06078073035574905,135.75892469612603,0.09304929725574095,9.63567839908083,0.3169877408056042,181.0,0.13063063063063063,116.0,0.8693693693693694,772.0,0.6830122591943958,390.0,0.6094276094276094,0.3169877408056042,0.41705069124423966,0.22588594830280329,0.6560443981634875,0.5763777492347925,0.6531871144619602,0.46683000428698673,0.5331699957130133,0.34681288553803974,0.6428686081113474,0.6531871144619602,0.6216254657001772,0.22588594830280329,0.6560443981634875,0.6700992407119182,0.5851107114757783,0.6531871144619602,2.691,0.007,2.640625,0.015625,2640.625,15.625,113004.0,802317.0,90264.0,100.0,99.76010966415353,?,?,?,?,?,?,?
