Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureAttributesUsed,measureNumIterations
blinking,9,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.4732441219179106,0.4861831824453414,99.38386708649871,99.64758833758424,1408.2799838522178,1401.0097853330162,7.270198519201585,0.9652364522633432,0.9602534512220811,0.0049830010412622245,7.702374469626704,0.005279214852382936,0.5469348821217768,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5423578631618416,0.43807008107064443,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5423578631618416,0.55501885050891,NaN,0.6093214530500343,0.043,0.001,0.046875,0.0,46.875,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,9,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.4735661616382574,0.48711055710552653,99.45149719806524,99.83766206228208,1408.2799838522178,1404.8096078512137,3.4703760010040696,0.9652364522633432,0.9628578532222164,0.002378599041126847,5.067729676400424,0.0034734267830023465,0.35985242526405326,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5378071162157362,0.4101813763292679,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5378071162157362,0.5455920822964815,NaN,0.6093214530500343,0.022,0.0,0.015625,0.0,15.625,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,9,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.473827305315387,0.48671290408774137,99.47859309978378,99.72486891835477,1408.919217447901,1403.0772829283524,5.8419345195486585,0.9656745835832083,0.9616705160578152,0.0040040675253931865,4.574725555240558,0.003135521285291678,0.3246975056190347,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5466089995424497,0.4204458915895593,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5466089995424497,0.5512519431723082,NaN,0.6086360520904729,0.028,0.0,0.015625,0.0,15.625,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,9,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.4728013590117425,0.48581242982185385,99.26319881216553,99.54036656105997,1408.919217447901,1399.3528839533456,9.566333494555465,0.9656745835832083,0.9591178094265562,0.006556774156652135,9.750786991050836,0.006683198760144507,0.6920756612798065,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5530896483173191,0.43688020025094415,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5530896483173191,0.5538699807950715,NaN,0.6086360520904729,0.025,0.0,0.03125,0.0,31.25,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,9,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.47378005879868873,0.48677871057545324,99.46867383815135,99.73835231545792,1408.919217447901,1403.4354133767547,5.483804071146324,0.9656745835832083,0.9619159790107983,0.0037586045724100916,5.35688212842447,0.003671612151079143,0.38021215567829786,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5423352424228081,0.4250742471273655,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5423352424228081,0.5442422956908515,NaN,0.6086360520904729,0.021,0.001,0.015625,0.015625,15.625,15.625,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,9,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.4727050948654412,0.4863320260228981,99.24298844916497,99.64682904151698,1408.919217447901,1401.6094658473892,7.309751600511845,0.9656745835832083,0.9606644728220625,0.005010110761145884,10.424518782963572,0.00714497517680848,0.7398947117668264,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5445243842792004,0.4287005584557997,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5445243842792004,0.5444099842267266,NaN,0.6086360520904729,0.028,0.0,0.03125,0.0,31.25,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13131.0,1460.0,889.0,571.0,0.0,60.89041095890411,39.10958904109589,0.0,0.0,0.47362172900756166,0.4869702979131985,99.44628318749541,99.78985362220646,1409.6346030194034,1405.2410019052293,4.393601114174089,0.965503152753016,0.9624938369213899,0.0030093158316260886,5.6618089924651684,0.00387795136470217,0.4016508235778059,0.0,0.0,0.0,0.0,1.0,889.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5381260354714855,0.42114433709303933,0.6089041095890411,0.6089041095890411,0.3910958904109589,0.3910958904109589,NaN,0.6089041095890411,NaN,NaN,0.5381260354714855,0.545672358524409,NaN,0.6089041095890411,0.022,0.0,0.015625,0.0,15.625,0.0,6812.0,802256.0,90325.0,100.0,100.0,?,?,?
blinking,10,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.4729349020747292,0.48632951734271845,99.31892921960942,99.6775809826196,1408.2799838522178,1401.4744640653078,6.805519786910054,0.9652364522633432,0.9605719424710814,0.00466450979226186,7.955073092102577,0.005452414730707729,0.5648786593090829,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5479091429360804,0.41899936656772496,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5479091429360804,0.5466103345554008,NaN,0.6093214530500343,0.022,0.001,0.03125,0.0,31.25,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.4733599940925558,0.48642742203935474,99.40820088013842,99.69764742518485,1408.2799838522178,1401.9158332529516,6.364150599266168,0.9652364522633432,0.9608744573358133,0.00436199492752993,6.333991108798966,0.004341323583823829,0.44976788574903465,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5464645866635092,0.42631777972964785,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5464645866635092,0.5523954210759566,NaN,0.6093214530500343,0.044,0.0,0.046875,0.0,46.875,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.47417875405662124,0.48737823565784677,99.58014497342089,99.89252517386535,1408.2799838522178,1406.1415763131288,2.1384075390890303,0.9652364522633432,0.9637707856841184,0.0014656665792248322,3.3349031962173754,0.0022857458507315803,0.2368068306342792,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5240562035008782,0.41683577853645537,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5240562035008782,0.5350981721111662,NaN,0.6093214530500343,0.025,0.001,0.015625,0.0,15.625,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.473702111749902,0.4871435583691235,99.48004746884585,99.84442596619374,1408.2799838522178,1405.0819985022786,3.1979853499392448,0.9652364522633432,0.9630445500358318,0.002191902227511477,4.996987298915642,0.0034249398895926267,0.3548291075789384,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5317940520592821,0.4189508482363952,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5317940520592821,0.5354709882696013,NaN,0.6093214530500343,0.027,0.002,0.03125,0.0,31.25,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.47345104701242224,0.4862176535031557,99.42732249383998,99.65465348895653,1408.2799838522178,1401.0735164504595,7.206467401758346,0.9652364522633432,0.9602971325911306,0.004939319672212711,6.413504047181941,0.004395821828089061,0.45541398874664124,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5467329741677027,0.42444871613037505,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5467329741677028,0.5528748448772868,NaN,0.6093214530500343,0.027,0.001,0.015625,0.015625,15.625,15.625,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.47258979348681573,0.4856276356108813,99.2187812774814,99.5025032163421,1408.919217447901,1398.5049183654262,10.414299082474827,0.9656745835832083,0.9585366129989213,0.0071379705842870645,10.476967465670521,0.007180923554263551,0.7436173299309787,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5603650936400498,0.43709623840291867,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5603650936400498,0.5589714052199196,NaN,0.6086360520904729,0.021,0.0,0.015625,0.0,15.625,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.4728967911039211,0.4857529453078694,99.28323448794866,99.52817850253523,1408.919217447901,1399.1319308289765,9.787286618924554,0.9656745835832083,0.9589663679430956,0.006708215640112786,9.756013948974816,0.00668678132212119,0.6924466518844665,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5521607421782553,0.43938571766363027,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5521607421782553,0.5525424879884037,NaN,0.6086360520904729,0.026,0.0,0.03125,0.0,31.25,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.4745126528675884,0.4877928977105286,99.62247972158156,99.94615383100154,1408.919217447901,1407.812214105763,1.107003342138114,0.9656745835832083,0.9649158424302693,7.587411529390775E-4,2.011738121188519,0.001378847238648745,0.1427859096728453,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5266227260535492,0.4125374959760845,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5266227260535492,0.5367045817959342,NaN,0.6086360520904729,0.025,0.0,0.03125,0.0,31.25,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,10,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.4733841485362016,0.48632602432679717,99.38555368981002,99.64559932610995,1408.919217447901,1401.5598722099046,7.359345237996422,0.9656745835832083,0.9606304812953425,0.005044102287865951,7.597894139118334,0.005207603933597213,0.5392710983729122,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5459404237863082,0.42875997907890084,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5459404237863082,0.5473571702113877,NaN,0.6086360520904729,0.021,0.001,0.03125,0.0,31.25,0.0,6812.0,802317.0,90264.0,100.0,100.0,?,?,?
blinking,1,1,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13131.0,1460.0,889.0,571.0,0.0,60.89041095890411,39.10958904109589,0.0,0.0,0.3910958904109589,0.6253765988674016,82.11834527264794,128.15204444123123,1409.6346030194102,613254.0,-611844.3653969805,0.9655031527530207,420.03698630136984,-419.07148314861684,227.5243335438935,0.15583858461910513,16.140660356701,0.0,0.0,0.0,0.0,1.0,889.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.3910958904109589,0.6089041095890411,0.6089041095890411,0.3910958904109589,0.3910958904109589,NaN,0.6089041095890411,NaN,NaN,0.5,0.5237202101707636,NaN,0.6089041095890411,0.244,0.0,0.234375,0.0,234.375,0.0,4659.0,802256.0,90325.0,60.89041095890411,50.0,?,?,?
blinking,1,2,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.39136394790952705,0.6255908790172112,82.16566350498297,128.1802226374984,1408.9192174479515,613254.0,-611845.080782552,0.965674583583243,420.3248800548321,-419.3592054712488,226.78649267530255,0.15543967969520395,16.096486574020382,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.39136394790952705,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5,0.5236035836276078,NaN,0.6086360520904729,0.262,0.001,0.265625,0.0,265.625,0.0,4659.0,802317.0,90264.0,60.86360520904729,50.0,?,?,?
blinking,1,3,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.39136394790952705,0.6255908790172112,82.16566350498297,128.1802226374984,1408.9192174479515,613254.0,-611845.080782552,0.965674583583243,420.3248800548321,-419.3592054712488,226.78649267530255,0.15543967969520395,16.096486574020382,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.39136394790952705,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5,0.5236035836276078,NaN,0.6086360520904729,0.253,0.001,0.265625,0.0,265.625,0.0,4659.0,802317.0,90264.0,60.86360520904729,50.0,?,?,?
blinking,1,4,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.39136394790952705,0.6255908790172112,82.16566350498297,128.1802226374984,1408.9192174479515,613254.0,-611845.080782552,0.965674583583243,420.3248800548321,-419.3592054712488,226.78649267530255,0.15543967969520395,16.096486574020382,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.39136394790952705,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5,0.5236035836276078,NaN,0.6086360520904729,0.272,0.001,0.28125,0.0,281.25,0.0,4659.0,802317.0,90264.0,60.86360520904729,50.0,?,?,?
blinking,1,5,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.39136394790952705,0.6255908790172112,82.16566350498297,128.1802226374984,1408.9192174479515,613254.0,-611845.080782552,0.965674583583243,420.3248800548321,-419.3592054712488,226.78649267530255,0.15543967969520395,16.096486574020382,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.39136394790952705,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5,0.5236035836276078,NaN,0.6086360520904729,0.266,0.001,0.265625,0.0,265.625,0.0,4659.0,802317.0,90264.0,60.86360520904729,50.0,?,?,?
blinking,1,6,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.39067854694996573,0.6250428360920279,82.044642469657,128.10811536299144,1408.2799838522324,612180.0,-610771.7200161478,0.9652364522633532,419.5887594242632,-418.6235229719999,228.27486053533744,0.15645980845465213,16.209479872809855,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5,0.39067854694996573,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5,0.5239023601939418,NaN,0.6093214530500343,0.25,0.0,0.25,0.0,250.0,0.0,4659.0,802317.0,90264.0,60.932145305003424,50.0,?,?,?
blinking,1,7,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.39067854694996573,0.6250428360920279,82.044642469657,128.10811536299144,1408.2799838522324,612180.0,-610771.7200161478,0.9652364522633532,419.5887594242632,-418.6235229719999,228.27486053533744,0.15645980845465213,16.209479872809855,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5,0.39067854694996573,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5,0.5239023601939418,NaN,0.6093214530500343,0.257,0.001,0.25,0.0,250.0,0.0,4659.0,802317.0,90264.0,60.932145305003424,50.0,?,?,?
blinking,1,8,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.39067854694996573,0.6250428360920279,82.044642469657,128.10811536299144,1408.2799838522324,612180.0,-610771.7200161478,0.9652364522633532,419.5887594242632,-418.6235229719999,228.27486053533744,0.15645980845465213,16.209479872809855,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5,0.39067854694996573,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5,0.5239023601939418,NaN,0.6093214530500343,0.253,0.0,0.25,0.0,250.0,0.0,4659.0,802317.0,90264.0,60.932145305003424,50.0,?,?,?
blinking,1,9,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.39067854694996573,0.6250428360920279,82.044642469657,128.10811536299144,1408.2799838522324,612180.0,-610771.7200161478,0.9652364522633532,419.5887594242632,-418.6235229719999,228.27486053533744,0.15645980845465213,16.209479872809855,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5,0.39067854694996573,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5,0.5239023601939418,NaN,0.6093214530500343,0.248,0.0,0.25,0.0,250.0,0.0,4659.0,802317.0,90264.0,60.932145305003424,50.0,?,?,?
blinking,1,10,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,889.0,570.0,0.0,60.932145305003424,39.067854694996576,0.0,0.0,0.39067854694996573,0.6250428360920279,82.044642469657,128.10811536299144,1408.2799838522324,612180.0,-610771.7200161478,0.9652364522633532,419.5887594242632,-418.6235229719999,228.27486053533744,0.15645980845465213,16.209479872809855,0.0,0.0,0.0,0.0,1.0,889.0,1.0,570.0,NaN,0.0,NaN,NaN,0.5,0.39067854694996573,0.6093214530500343,0.6093214530500343,0.39067854694996573,0.39067854694996573,NaN,0.6093214530500343,NaN,NaN,0.5,0.5239023601939418,NaN,0.6093214530500343,0.236,0.0,0.234375,0.0,234.375,0.0,4659.0,802317.0,90264.0,60.932145305003424,50.0,?,?,?
blinking,2,1,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13131.0,1460.0,889.0,571.0,0.0,60.89041095890411,39.10958904109589,0.0,0.0,0.3910958904109589,0.6253765988674016,82.11834527264794,128.15204444123123,1409.6346030194102,613254.0,-611844.3653969805,0.9655031527530207,420.03698630136984,-419.07148314861684,227.5243335438935,0.15583858461910513,16.140660356701,0.0,0.0,0.0,0.0,1.0,889.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.3910958904109589,0.6089041095890411,0.6089041095890411,0.3910958904109589,0.3910958904109589,NaN,0.6089041095890411,NaN,NaN,0.5,0.5237202101707636,NaN,0.6089041095890411,0.26,0.0,0.265625,0.0,265.625,0.0,4659.0,802256.0,90325.0,60.89041095890411,50.0,?,?,?
blinking,2,2,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.39136394790952705,0.6255908790172112,82.16566350498297,128.1802226374984,1408.9192174479515,613254.0,-611845.080782552,0.965674583583243,420.3248800548321,-419.3592054712488,226.78649267530255,0.15543967969520395,16.096486574020382,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.39136394790952705,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5,0.5236035836276078,NaN,0.6086360520904729,0.264,0.001,0.265625,0.0,265.625,0.0,4659.0,802317.0,90264.0,60.86360520904729,50.0,?,?,?
blinking,2,3,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.39136394790952705,0.6255908790172112,82.16566350498297,128.1802226374984,1408.9192174479515,613254.0,-611845.080782552,0.965674583583243,420.3248800548321,-419.3592054712488,226.78649267530255,0.15543967969520395,16.096486574020382,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.39136394790952705,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5,0.5236035836276078,NaN,0.6086360520904729,0.235,0.001,0.234375,0.015625,234.375,15.625,4659.0,802317.0,90264.0,60.86360520904729,50.0,?,?,?
blinking,2,4,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,2.02207101101E7,13132.0,1459.0,888.0,571.0,0.0,60.86360520904729,39.13639479095271,0.0,0.0,0.39136394790952705,0.6255908790172112,82.16566350498297,128.1802226374984,1408.9192174479515,613254.0,-611845.080782552,0.965674583583243,420.3248800548321,-419.3592054712488,226.78649267530255,0.15543967969520395,16.096486574020382,0.0,0.0,0.0,0.0,1.0,888.0,1.0,571.0,NaN,0.0,NaN,NaN,0.5,0.39136394790952705,0.6086360520904729,0.6086360520904729,0.39136394790952705,0.39136394790952705,NaN,0.6086360520904729,NaN,NaN,0.5,0.5236035836276078,NaN,0.6086360520904729,0.256,0.001,0.25,0.0,250.0,0.0,4659.0,802317.0,90264.0,60.86360520904729,50.0,?,?,?
