Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
blinking,6,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13131.0,1460.0,899.0,561.0,0.0,61.57534246575342,38.42465753424658,0.0,0.11960461426673497,0.45283433624351543,0.48226640849151453,95.081557456109,98.82593356618581,1409.6346030194034,1384.4591693796092,25.175433639794164,0.965503152753016,0.9482597050545268,0.017243447698489154,65.0173700754234,0.044532445257139314,4.6123562756020435,0.27495621716287216,157.0,0.16535433070866143,147.0,0.8346456692913385,742.0,0.7250437828371279,414.0,0.5164473684210527,0.27495621716287216,0.3588571428571429,0.13172592441103786,0.6012393153132566,0.4727151861428266,0.6157534246575342,0.5061515382033235,0.49384846179667646,0.38424657534246576,0.5928168182430528,0.6157534246575342,0.5822124431217374,0.13172592441103786,0.6012393153132566,0.6070157214186451,0.5422647572476422,0.6157534246575342,0.019,0.001,0.03125,0.0,31.25,0.0,8032.0,802256.0,90325.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54903.66133294452,-54996.76524986556,-54986.700008361084,-54863.23494478442,-54830.23494478442
blinking,6,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,853.0,606.0,0.0,58.46470185058259,41.53529814941741,0.0,0.07395544867632203,0.4589655473333876,0.4884739353715975,96.38528793258997,100.11709862263888,1408.2799838522178,1412.6580115071522,-4.378027654934385,0.9652364522633432,0.9682371566190214,-0.0030007043556781257,43.89632496029328,0.030086583249001563,3.117016890364301,0.30701754385964913,175.0,0.2373453318335208,211.0,0.7626546681664792,678.0,0.6929824561403509,395.0,0.4533678756476684,0.30701754385964913,0.36610878661087864,0.07706450517607732,0.5749383300771614,0.4494206069465901,0.5846470185058259,0.5149748064796975,0.48502519352030243,0.4153529814941741,0.562135031286906,0.5846470185058259,0.5641520976757187,0.07706450517607731,0.5749383300771614,0.5819367624037214,0.5286201425409134,0.5846470185058259,0.009,0.001,0.015625,0.0,15.625,0.0,7727.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-49287.70466442237,-49346.32624395156,-49337.38883289524,-49251.336549191095,-49228.336549191095
blinking,6,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,853.0,606.0,0.0,58.46470185058259,41.53529814941741,0.0,0.0813220839134681,0.45769568826436535,0.4878314891391542,96.11861054751685,99.9854235256568,1408.2799838522178,1415.0976778995969,-6.817694047379064,0.9652364522633432,0.9699093063054125,-0.004672854042069269,47.03444035384744,0.0322374505509578,3.3398500932456012,0.3280701754385965,187.0,0.2508436445444319,223.0,0.749156355455568,666.0,0.6719298245614035,383.0,0.4560975609756098,0.3280701754385965,0.3816326530612245,0.0838253088282526,0.5800317723442464,0.45530988014521157,0.5846470185058259,0.5074204876116614,0.49257951238833864,0.4153529814941741,0.5650398562514555,0.5846470185058259,0.5678862865805749,0.0838253088282526,0.5800317723442464,0.5849298519484046,0.534469577304606,0.5846470185058259,0.009,0.001,0.015625,0.0,15.625,0.0,7963.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54682.8326069563,-54767.154529024774,-54757.29084235453,-54641.3073295359,-54610.3073295359
blinking,6,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,867.0,592.0,0.0,59.42426319396847,40.57573680603153,0.0,0.0730503243199156,0.4601647623602588,0.48664249986952296,96.637129680472,99.74172954866216,1408.2799838522178,1402.5208683005064,5.759115551711375,0.9652364522633432,0.9612891489379757,0.003947303325367631,39.89183223650639,0.02734190009356161,2.832663440077166,0.256140350877193,146.0,0.1889763779527559,168.0,0.8110236220472441,721.0,0.743859649122807,424.0,0.46496815286624205,0.256140350877193,0.33031674208144796,0.07973649086659827,0.5779636098119314,0.45019432176683977,0.5942426319396847,0.5270786590152475,0.47292134098475236,0.40575736806031526,0.5653393422953167,0.5942426319396847,0.5610248208267502,0.07973649086659827,0.5779636098119314,0.5852198418779088,0.5196323140102421,0.5942426319396847,0.013,0.001,0.015625,0.0,15.625,0.0,7674.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-47825.11594368401,-47875.550010971165,-47868.104796386535,-47789.53531996101,-47768.53531996101
blinking,6,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,872.0,587.0,0.0,59.766963673749146,40.233036326250854,0.0,0.08370253790922318,0.4589688220919501,0.48763067553602246,96.38597564988987,99.94426498299227,1408.2799838522178,1408.7835436478115,-0.5035597955936737,0.9652364522633432,0.9655815926304396,-3.451403670964179E-4,46.61570867887379,0.03195045145913214,3.3101165402749597,0.26842105263157895,153.0,0.19122609673790777,170.0,0.8087739032620922,719.0,0.7315789473684211,417.0,0.47368421052631576,0.26842105263157895,0.3426651735722284,0.09071660837564734,0.5836964458390069,0.4451237207480196,0.5976696367374914,0.5204746808438203,0.47952531915617974,0.4023303632625086,0.5707115379046037,0.5976696367374914,0.5665653886378273,0.09071660837564734,0.5836964458390069,0.5823496734331939,0.526394315181176,0.5976696367374914,0.016,0.001,0.015625,0.0,15.625,0.0,7674.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-47757.39106913543,-47807.82513642259,-47799.8994821839,-47721.33000575838,-47700.33000575838
blinking,6,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,869.0,590.0,0.0,59.56134338588074,40.43865661411926,0.0,0.10970890053222399,0.45674050807701666,0.48201095156580864,95.91801745742542,98.79245233094176,1408.2799838522178,1382.6969952572674,25.582988594950393,0.9652364522633432,0.9477018473319173,0.017534604931425904,54.848752728916764,0.037593387751142404,3.8947335301097694,0.3543859649122807,202.0,0.24971878515185603,222.0,0.750281214848144,667.0,0.6456140350877193,368.0,0.47641509433962265,0.3543859649122807,0.40643863179074446,0.11247233914022581,0.596263296035364,0.45412736733064357,0.5956134338588074,0.4909462540983828,0.5090537459016173,0.4043865661411926,0.5787989821005456,0.5956134338588074,0.5812581734108151,0.1124723391402258,0.596263296035364,0.5923114908456908,0.5498929125689689,0.5956134338588074,0.009,0.001,0.015625,0.0,15.625,0.0,7487.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-42890.77079509253,-42918.9314645787,-42915.744262653825,-42859.623208064164,-42844.623208064164
blinking,6,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,866.0,593.0,0.0,59.35572309801234,40.64427690198766,0.0,0.09686979050863945,0.4547831386238214,0.4829181719729454,95.48032856757472,98.94734861932427,1408.919217447901,1385.5680160330855,23.351201414815478,0.9656745835832083,0.9496696477265837,0.016004935856624727,58.93301736474202,0.04039274665163949,4.182852830376788,0.3257443082311734,186.0,0.23423423423423423,208.0,0.7657657657657657,680.0,0.6742556917688266,385.0,0.4720812182741117,0.3257443082311734,0.38549222797927457,0.10059364122326701,0.5958706079108881,0.4681002431924223,0.5935572309801234,0.5020471569831843,0.49795284301681575,0.40644276901987664,0.5733682598543355,0.5935572309801234,0.5747003413072352,0.10059364122326701,0.5958706079108881,0.6031090950448721,0.5409283976557918,0.5935572309801234,0.009,0.001,0.0,0.0,0.0,0.0,7853.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54156.21142711487,-54223.8463307046,-54214.829469887954,-54113.81157162657,-54086.81157162657
blinking,6,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,911.0,548.0,0.0,62.44002741603838,37.55997258396162,0.0,0.11035397481718182,0.4535263563385095,0.48163804066020627,95.21647097183666,98.68505656524268,1408.919217447901,1382.338455986862,26.580761461038946,0.9656745835832083,0.9474561041719411,0.01821847941126727,66.829718046216,0.04580515287609047,4.743332138465009,0.20140105078809106,115.0,0.1036036036036036,92.0,0.8963963963963963,796.0,0.7985989492119089,456.0,0.5555555555555556,0.20140105078809106,0.2956298200514139,0.1367932659073532,0.6028107792556129,0.4815469325673095,0.6244002741603838,0.5266028269758963,0.4733971730241036,0.37559972583961615,0.6043847169941238,0.6244002741603838,0.5684785707511946,0.1367932659073532,0.6028107792556129,0.6029527687556349,0.5197775268481369,0.6244002741603838,0.009,0.001,0.0,0.0,0.0,0.0,7674.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-48830.61294752428,-48881.04701481143,-48872.32991935251,-48793.76044292698,-48772.76044292698
blinking,6,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,882.0,577.0,0.0,60.45236463331049,39.54763536668951,0.0,0.1327169873911443,0.45479654718836654,0.48173355504554,95.48314365467812,98.70462695155713,1408.919217447901,1381.7215657233858,27.197651724515254,0.9656745835832083,0.9470332869934104,0.01864129658979798,62.95071807914813,0.04314648257652374,4.468014723596169,0.37478108581436076,214.0,0.24774774774774774,220.0,0.7522522522522522,668.0,0.6252189141856392,357.0,0.4930875576036866,0.37478108581436076,0.42587064676616915,0.1356236567311842,0.6053361811899465,0.4795957749702563,0.6045236463331048,0.4774903082664918,0.5225096917335081,0.39547635366689515,0.5896292617907338,0.6045236463331048,0.5917293646077153,0.1356236567311842,0.6053361811899464,0.6045079707379326,0.5621250776956825,0.6045236463331048,0.01,0.001,0.0,0.0,0.0,0.0,7719.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-49134.928422138604,-49193.55000166779,-49184.29791581186,-49098.24563210772,-49075.24563210772
blinking,6,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,902.0,557.0,0.0,61.82316655243317,38.17683344756683,0.0,0.16113505339272158,0.4491855763059311,0.47650419163811497,94.3051374843984,97.63315837952624,1408.919217447901,1360.7433120336548,48.175905414246245,0.9656745835832083,0.9326547717845475,0.0330198117986609,83.13969087823398,0.05698402390557503,5.900955132745807,0.38704028021015763,221.0,0.23310810810810811,207.0,0.7668918918918919,681.0,0.6129597197898424,350.0,0.5163551401869159,0.38704028021015763,0.4424424424424424,0.1650071326288609,0.6309067386125179,0.4963917259013968,0.6182316655243317,0.46429949342228216,0.5357005065777178,0.38176833447566827,0.6041013618160384,0.6182316655243317,0.6051322080461086,0.1650071326288609,0.6309067386125179,0.6226473944333427,0.5760935505594181,0.6182316655243317,0.014,0.001,0.015625,0.0,15.625,0.0,7857.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-53988.0422247758,-54055.67712836553,-54046.78593767894,-53945.768039417555,-53918.768039417555
blinking,7,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13131.0,1460.0,883.0,577.0,0.0,60.47945205479452,39.52054794520548,0.0,0.10851252963088384,0.4599247101654491,0.48720455768477794,96.57032220181303,99.83785808657659,1409.6346030194034,1408.4773572678941,1.1572457515092083,0.965503152753016,0.9647105186766398,7.926340763761701E-4,42.54385701069728,0.029139628089518685,3.018076948421198,0.30122591943957966,172.0,0.20022497187851518,178.0,0.7997750281214848,711.0,0.6987740805604203,399.0,0.49142857142857144,0.30122591943957966,0.37350705754614544,0.1154513116325342,0.5802659080924867,0.4557948661483801,0.6047945205479452,0.5037935729868808,0.4962064270131193,0.3952054794520548,0.5822234622097635,0.6047945205479452,0.5792244708614028,0.11545131163253422,0.5802659080924867,0.5835498734442911,0.5424313676925323,0.6047945205479452,0.01,0.001,0.0,0.0,0.0,0.0,7674.0,802256.0,90325.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-47428.89422360781,-47479.32829089497,-47472.14484740403,-47393.57617058251,-47372.57617058251
blinking,7,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,881.0,578.0,0.0,60.38382453735435,39.61617546264565,0.0,0.12376924835310973,0.4556556250827024,0.48618708820333895,95.69018606487823,99.6483888575922,1408.2799838522178,1404.2639209902104,4.016062862007402,0.9652364522633432,0.9624838389240647,0.0027526133392785485,55.408070792363795,0.037976744888528986,3.93444992669712,0.3526315789473684,201.0,0.23509561304836896,209.0,0.7649043869516311,680.0,0.6473684210526316,369.0,0.4902439024390244,0.3526315789473684,0.41020408163265304,0.127579065456313,0.593453120991455,0.4608298123460237,0.6038382453735435,0.486302279474544,0.5136977205254559,0.3961617546264565,0.5865121301499753,0.6038382453735435,0.587851936705565,0.127579065456313,0.5934531209914551,0.594356136436491,0.5559792337987827,0.6038382453735435,0.011,0.001,0.0,0.015625,0.0,15.625,7914.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54517.50705064221,-54593.32946647397,-54583.67974221284,-54475.17903667284,-54446.17903667284
blinking,7,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,856.0,603.0,0.0,58.67032213845099,41.32967786154901,0.0,0.08858882968969968,0.4598389750494544,0.48853398299821077,96.56871255430836,100.12940592036833,1408.2799838522178,1412.6139363193583,-4.333952467140534,0.9652364522633432,0.9682069474430146,-0.0029704951796713738,39.36925424397733,0.026983724636036554,2.7955559047488863,0.3385964912280702,193.0,0.2542182227221597,226.0,0.7457817772778402,663.0,0.6614035087719298,377.0,0.4606205250596659,0.3385964912280702,0.39029322548028306,0.09099032920824829,0.5742180253784066,0.44802650047163767,0.5867032213845099,0.5023249528785995,0.49767504712140054,0.4132967786154901,0.5683969837450373,0.5867032213845099,0.5713284627626654,0.09099032920824829,0.5742180253784066,0.5850396589446966,0.5388480124290995,0.5867032213845099,0.01,0.001,0.015625,0.0,15.625,0.0,7922.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54646.77061412643,-54722.59302995819,-54713.00332039981,-54604.50261485981,-54575.50261485981
blinking,7,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,857.0,602.0,0.0,58.73886223440713,41.26113776559287,0.0,0.08190843732164839,0.46043088259459003,0.4871041593844725,96.69301639257867,99.8363507921746,1408.2799838522178,1405.6436132246988,2.6363706275189998,0.9652364522633432,0.9634294813054823,0.0018069709578608635,40.768732040786496,0.027942928060854348,2.894930873707901,0.3157894736842105,180.0,0.23847019122609675,212.0,0.7615298087739033,677.0,0.6842105263157895,390.0,0.45918367346938777,0.3157894736842105,0.3742203742203742,0.0851041777623017,0.5780366270005723,0.45361546581610585,0.5873886223440713,0.5100693398859575,0.48993066011404246,0.4126113776559287,0.5660011050997473,0.5873886223440713,0.567989875837927,0.0851041777623017,0.5780366270005723,0.5842762711061077,0.5332247065375899,0.5873886223440713,0.01,0.0,0.015625,0.0,15.625,0.0,7731.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-49162.289851485315,-49220.9114310145,-49211.69578166991,-49125.64349796576,-49102.64349796576
blinking,7,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,905.0,554.0,0.0,62.02878684030158,37.97121315969842,0.0,0.12294213900354597,0.4510017865028686,0.4791546116026442,94.71285438036456,98.20701992793263,1408.2799838522178,1371.907170962152,36.372812890065916,0.9652364522633432,0.9403064914065469,0.024929960856796378,73.67164792716808,0.050494618181746456,5.231321098922829,0.2614035087719298,149.0,0.14960629921259844,133.0,0.8503937007874016,756.0,0.7385964912280701,421.0,0.5283687943262412,0.2614035087719298,0.34976525821596244,0.13813587611314004,0.6143389970990468,0.48592008958005306,0.6202878684030158,0.5084906588436844,0.4915093411563156,0.37971213159698425,0.5977962003196589,0.6202878684030158,0.5825770689190509,0.13813587611314004,0.6143389970990469,0.6117555979929442,0.5408071208795204,0.6202878684030158,0.016,0.001,0.015625,0.0,15.625,0.0,7894.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54267.500781581395,-54343.32319741315,-54334.10086451137,-54225.60015897137,-54196.60015897137
blinking,7,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,905.0,554.0,0.0,62.02878684030158,37.97121315969842,0.0,0.1366882347035338,0.44987008008633306,0.4768185906203983,94.47518981175652,97.72823155023515,1408.2799838522178,1359.205626528552,49.07435732366571,0.9652364522633432,0.9316008406638465,0.03363561159949672,79.9824825743601,0.054820070304564844,5.67944467658878,0.3017543859649123,172.0,0.17547806524184478,156.0,0.8245219347581553,733.0,0.6982456140350877,398.0,0.524390243902439,0.3017543859649123,0.3830734966592428,0.14758492655233627,0.6232905097389142,0.48849210853092956,0.6202878684030158,0.4940115476799482,0.5059884523200517,0.37971213159698425,0.5997686596239357,0.6202878684030158,0.5918691169366825,0.1475849265523363,0.6232905097389142,0.6192589258439007,0.5544080354583343,0.6202878684030158,0.009,0.001,0.0,0.015625,0.0,15.625,7674.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-47417.54828640578,-47467.98235369294,-47461.107959546265,-47382.53848312074,-47361.53848312074
blinking,7,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,877.0,582.0,0.0,60.10966415352981,39.89033584647019,0.0,0.08610327830036396,0.45319917842960733,0.4812103523023037,95.14778097084725,98.59742550990897,1408.919217447901,1379.0446680296243,29.87454941827673,0.9656745835832083,0.9451985387454588,0.020476044837749643,64.78803863654892,0.044405783849588015,4.598421104220948,0.25569176882662,146.0,0.1768018018018018,157.0,0.8231981981981982,731.0,0.7443082311733801,425.0,0.48184818481848185,0.25569176882662,0.3340961098398169,0.09491745394783249,0.6001769063283949,0.4742326236453092,0.6010966415352982,0.52220667451048,0.4777933254895201,0.3989033584647019,0.5734508055490466,0.6010966415352982,0.5660887440331508,0.09491745394783249,0.6001769063283949,0.6053996049913528,0.5246801488533722,0.6010966415352982,0.011,0.0,0.015625,0.0,15.625,0.0,7845.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54257.10474891688,-54324.739652506614,-54315.56792418885,-54214.55002592746,-54187.55002592746
blinking,7,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,877.0,582.0,0.0,60.10966415352981,39.89033584647019,0.0,0.06700435107458368,0.4563882117167785,0.48652805702455837,95.81730875279939,99.68699474450186,1408.919217447901,1404.5653391197172,4.353878328183782,0.9656745835832083,0.9626904311992579,0.002984152383950502,53.72161600395025,0.03682084715829353,3.8129663744143496,0.2031523642732049,116.0,0.14301801801801803,127.0,0.8569819819819819,761.0,0.7968476357267951,455.0,0.4773662551440329,0.2031523642732049,0.28501228501228504,0.0787729675653964,0.5861141351509127,0.44848937502214226,0.6010966415352982,0.5409622952801113,0.45903770471988875,0.3989033584647019,0.5677219978376543,0.6010966415352982,0.551821133484182,0.07877296756539641,0.5861141351509127,0.5890883238506492,0.504198157715268,0.6010966415352982,0.011,0.0,0.015625,0.0,15.625,0.0,7906.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54609.52244520229,-54685.34486103404,-54676.22635190538,-54567.72564636537,-54538.72564636537
blinking,7,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,878.0,581.0,0.0,60.17820424948595,39.82179575051405,0.0,0.11455962429741162,0.45274531966320575,0.48111676513309803,95.05249471139966,98.57824999986374,1408.919217447901,1378.3680968587794,30.551120589121638,0.9656745835832083,0.9447348162157501,0.020939767367458284,68.38203911898772,0.0468691152289155,4.853510284489845,0.3345008756567426,191.0,0.22635135135135134,201.0,0.7736486486486487,687.0,0.6654991243432574,380.0,0.4872448979591837,0.3345008756567426,0.39667705088265837,0.11907590949948181,0.6057779539609662,0.4748788484788155,0.6017820424948594,0.49363251818946835,0.5063674818105317,0.3982179575051405,0.5825672825399523,0.6017820424948594,0.5830026084802385,0.11907590949948182,0.6057779539609662,0.6058440344095893,0.5497451750576975,0.6017820424948594,0.012,0.001,0.015625,0.0,15.625,0.0,7735.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-48720.37402784252,-48778.99560737171,-48770.40400359901,-48684.35171989486,-48661.35171989486
blinking,7,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13132.0,1459.0,908.0,551.0,0.0,62.23440712816998,37.76559287183002,0.0,0.1032695325876837,0.4539343250232369,0.4811774981369398,95.30212274903518,98.59069386727772,1408.919217447901,1382.072164075426,26.847053372475102,0.9656745835832083,0.9472735874403193,0.018400996142889037,68.0968168430442,0.046673623607295545,4.833266236966654,0.19264448336252188,110.0,0.10135135135135136,90.0,0.8986486486486487,798.0,0.8073555166374781,461.0,0.55,0.19264448336252188,0.28534370946822313,0.12954921355344334,0.6011807560625424,0.4791685854886261,0.6223440712816998,0.5310509392705293,0.4689490607294708,0.3776559287183002,0.6010258421748605,0.6223440712816998,0.5641106599017279,0.12954921355344334,0.6011807560625424,0.5989106819454143,0.5143532706633152,0.6223440712816998,0.011,0.001,0.0,0.0,0.0,0.0,7674.0,802317.0,90264.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-48954.55991930952,-49004.99398659668,-48996.33956048451,-48917.77008405898,-48896.77008405898
blinking,8,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02207101055E7,13131.0,1460.0,895.0,565.0,0.0,61.3013698630137,38.6986301369863,0.0,0.11815013576789048,0.4530475341458866,0.48131721814030687,95.1263225875961,98.631425673995,1409.6346030194034,1381.5596097728119,28.074993246591475,0.965503152753016,0.9462737053238438,0.019229447429172243,67.17881648821854,0.04601288800562914,4.7656900833963025,0.28546409807355516,163.0,0.1766029246344207,157.0,0.8233970753655793,732.0,0.7145359019264448,408.0,0.509375,0.28546409807355516,0.3658810325476992,0.12841463779584206,0.6077313890930008,0.4790566727613594,0.613013698630137,0.5041525251910025,0.49584747480899743,0.386986301369863,0.590195002703677,0.613013698630137,0.5824418409728221,0.12841463779584206,0.6077313890930008,0.6075611254383098,0.5437093679249092,0.613013698630137,0.009,0.001,0.015625,0.0,15.625,0.0,7902.0,802256.0,90325.0,100.0,100.0,?,0.0,0.0,0.0,0.0,-54634.00433910524,-54709.826754937,-54700.10539778765,-54591.605796462696,-54562.605796462696
