@RELATION blinking

@ATTRIBUTE frames_since_experiment_started NUMERIC
@ATTRIBUTE frames_since_the_last_blink NUMERIC
@ATTRIBUTE is_blink NUMERIC
@ATTRIBUTE attention_level {True, False}
@DATA
792,882,0,False
822,912,0,False
852,942,0,False
883,973,0,False
913,829,1,False
943,1772,0,False
973,829,0,True
1004,1833,0,True
1034,829,0,True
1064,1893,0,False
1095,1924,0,False
1125,1954,0,False
1155,1984,0,False
1186,2015,0,True
1216,2045,0,True
1246,2075,0,True
1276,2105,0,True
1307,2136,0,True
1337,500,1,False
1367,1867,0,False
1398,1898,0,False
1428,1928,0,False
1458,1958,0,True
1489,1989,0,True
1519,2019,0,True
1549,2049,0,True
1580,2080,0,True
1610,2110,0,True
1640,2140,0,True
1670,2170,0,True
1701,644,1,True
1731,2375,0,True
1761,1108,1,False
1792,685,1,True
1822,2507,0,False
1852,2537,0,False
1883,1192,1,True
1913,3105,0,True
1943,3135,0,True
1973,773,1,True
2004,2777,0,False
2034,2807,0,True
2064,2837,0,False
2095,2868,0,False
2125,2898,0,True
2155,2928,0,True
2186,2959,0,True
2216,2989,0,True
2246,3019,0,True
2276,3049,0,True
2307,3080,0,True
2337,1477,1,True
2367,3844,0,True
2398,3875,0,False
2428,3905,0,True
2458,3935,0,True
2489,3966,0,True
2519,3996,0,True
2549,4026,0,True
2580,1599,0,True
2610,1008,1,True
2640,1637,1,True
2670,4307,0,True
2701,4338,0,False
2731,4368,0,False
2761,4398,0,False
2792,4429,0,False
2822,4459,0,False
2852,4489,0,False
2883,4520,0,False
2913,4550,0,True
2943,4580,0,False
2973,4610,0,False
3004,4641,0,False
3034,4671,0,False
3064,4701,0,True
3095,4732,0,True
3125,4762,0,True
3155,4792,0,True
3186,4823,0,True
3216,4853,0,True
3246,4883,0,True
3276,4913,0,False
3307,4944,0,True
3337,4974,0,True
3367,5004,0,True
3398,5035,0,True
3428,5065,0,False
3458,5095,0,False
3489,5126,0,False
3519,5156,0,False
3549,5186,0,False
3580,5217,0,False
3610,5247,0,False
3640,5277,0,False
3670,1460,1,True
3701,5161,0,False
3731,5191,0,True
3761,1460,0,True
3792,5252,0,True
3822,5282,0,True
3852,2388,1,True
3883,6271,0,True
3913,6301,0,True
3943,6331,0,True
3973,6361,0,True
4004,6392,0,True
4034,6422,0,True
4064,6452,0,True
4095,2388,0,True
4125,6513,0,True
4155,6543,0,True
4186,6574,0,True
4216,6604,0,False
4246,6634,0,False
4276,6664,0,False
4307,6695,0,False
4337,6725,0,True
4367,6755,0,True
4398,6786,0,True
4428,6816,0,True
4458,6846,0,True
4489,6877,0,True
4519,1984,1,True
4549,6533,0,True
4610,6594,0,True
4640,6624,0,True
4670,6654,0,False
4701,6685,0,True
4731,6715,0,True
4761,2052,1,True
4792,6844,0,True
4822,6874,0,False
4852,2803,1,False
4883,7686,0,False
4913,7716,0,False
4943,7746,0,False
4973,2172,1,True
5004,7176,0,False
5034,7206,0,True
5064,7236,0,True
5095,7267,0,True
5125,7297,0,True
5155,2979,1,True
5186,8165,0,True
5216,8195,0,True
5246,8225,0,True
5277,2289,1,True
5307,7596,0,True
5337,7626,0,True
5367,7656,0,True
5398,7687,0,True
5428,7717,0,False
5458,3036,0,False
5489,8525,0,False
5519,8555,0,True
5549,8585,0,True
5580,8616,0,True
5610,8646,0,True
5640,8676,0,True
5670,8706,0,True
5701,8737,0,True
5731,8767,0,True
5761,8797,0,True
5792,8828,0,True
5822,2794,1,True
5852,8646,0,True
5883,8677,0,True
5913,2794,0,True
5943,8737,0,True
5973,8767,0,True
6004,8798,0,True
6034,8828,0,False
6064,8858,0,False
6095,8889,0,False
6125,8919,0,False
6155,8949,0,True
6186,2875,1,True
6216,9091,0,False
6246,9121,0,True
6277,3407,1,True
6307,9714,0,False
6337,9744,0,True
6367,9774,0,True
6398,9805,0,True
6428,9835,0,True
6458,3042,1,True
6489,3430,0,True
6519,9949,0,True
6549,9979,0,True
6580,10010,0,True
6610,10040,0,False
6640,10070,0,False
6670,10100,0,False
6701,10131,0,False
6731,10161,0,False
6761,10191,0,False
6792,10222,0,True
6822,10252,0,True
6852,10282,0,True
6883,3458,1,True
6913,10371,0,True
6943,10401,0,True
6973,10431,0,True
7004,10462,0,True
7034,10492,0,True
7064,10522,0,True
7095,10553,0,True
7125,10583,0,True
7155,10613,0,True
7186,10644,0,True
7216,10674,0,False
7246,10704,0,True
7277,10735,0,True
7307,10765,0,True
7337,10795,0,True
7367,10825,0,True
7398,10856,0,True
7428,3949,1,True
7458,11407,0,True
7489,11438,0,True
7519,11468,0,True
7549,11498,0,True
7580,11529,0,False
7610,11559,0,False
7640,11589,0,True
7670,11619,0,True
7701,11650,0,True
7731,11680,0,True
7761,11710,0,True
7792,11741,0,True
7822,11771,0,True
7852,3905,1,False
7883,11788,0,True
7913,11818,0,True
7943,11848,0,True
7973,11878,0,True
8004,11909,0,True
8034,4122,1,False
8064,12186,0,False
8095,12217,0,True
8125,12247,0,False
8155,12277,0,False
8186,12308,0,False
8216,12338,0,False
8246,12368,0,True
8277,12399,0,True
8307,4180,1,True
8337,12517,0,False
8367,12547,0,False
8398,12578,0,False
8428,12608,0,False
8458,12638,0,False
8489,12669,0,False
8519,12699,0,False
8549,12729,0,True
8580,12760,0,False
8610,12790,0,True
8640,4432,1,True
8670,4432,0,True
8701,4265,1,True
8731,12996,0,True
8761,13026,0,False
8792,13057,0,False
8822,13087,0,False
8852,13117,0,False
8883,4265,0,False
8913,13178,0,True
8943,13208,0,True
8973,13238,0,True
9004,13269,0,False
9034,4265,0,False
9064,13329,0,False
9095,13360,0,False
9125,13390,0,True
9155,13420,0,False
9186,13451,0,False
9216,13481,0,False
9246,13511,0,False
9277,4276,1,False
9307,13583,0,False
9337,13613,0,False
9367,13643,0,False
9398,13674,0,False
9428,13704,0,False
9458,13734,0,False
9489,13765,0,False
9519,13795,0,True
9549,5265,1,True
9580,14845,0,True
9610,14875,0,True
9640,14905,0,False
9670,14935,0,False
9701,14966,0,False
9731,14996,0,True
9761,15026,0,True
9792,15057,0,True
9822,15087,0,True
9852,15117,0,False
9883,15148,0,True
9913,15178,0,True
9943,15208,0,True
9973,15238,0,False
10004,15269,0,False
10034,15299,0,False
10064,15329,0,True
10095,15360,0,True
10125,15390,0,True
10155,15420,0,True
10186,15451,0,False
10216,15481,0,True
10246,5582,1,True
10276,15858,0,True
10307,15889,0,True
10337,4762,1,True
10367,5608,1,True
10398,16006,0,True
10428,16036,0,True
10458,4843,1,True
10489,15332,0,True
10519,15362,0,True
10549,15392,0,True
10580,5733,1,True
10610,16343,0,True
10640,5733,0,True
10670,4937,1,True
10701,5762,1,True
10731,16493,0,False
10761,16523,0,False
10792,16554,0,False
10822,5771,1,False
10852,16623,0,False
10883,16654,0,False
10913,16684,0,False
10943,16714,0,False
10973,16744,0,False
11004,16775,0,False
11034,5868,1,False
11064,16932,0,False
11095,16963,0,False
11125,16993,0,False
11155,5285,1,False
11186,16471,0,False
11216,5285,0,False
11246,16531,0,False
11276,5949,0,False
11307,17256,0,True
11337,17286,0,True
11367,5416,1,True
11398,16814,0,False
11428,6011,1,False
11458,17469,0,False
11489,17500,0,False
11519,17530,0,True
11549,17560,0,False
11580,17591,0,True
11610,5499,1,True
11640,17139,0,False
11670,17169,0,True
11701,17200,0,True
11731,17230,0,True
11761,17260,0,True
11792,17291,0,False
11822,17321,0,False
11852,17351,0,False
11883,5675,1,False
11913,17588,0,False
11943,17618,0,False
11973,17648,0,False
12004,17679,0,True
12034,17709,0,False
12064,17739,0,True
12095,17770,0,False
12125,17800,0,False
12155,5785,1,False
12186,17971,0,False
12216,18001,0,False
12246,18031,0,False
12276,18061,0,False
12307,18092,0,False
12337,18122,0,False
12367,5894,1,False
12398,18292,0,False
12428,18322,0,False
12458,6562,1,False
12489,19051,0,False
12519,19081,0,False
12549,19111,0,False
12580,6018,1,False
12610,6018,0,False
12640,18658,0,False
12670,18688,0,False
12701,18719,0,False
12731,18749,0,False
12761,18779,0,False
12792,18810,0,False
12822,18840,0,False
12852,18870,0,False
12883,18901,0,False
12913,6901,1,True
12943,19844,0,True
12973,19874,0,False
13004,6099,1,True
13034,19133,0,False
13064,6145,1,False
13095,6954,1,False
13125,20079,0,False
13155,6954,0,False
13186,20140,0,False
13216,6954,0,False
13246,20200,0,False
13276,20230,0,False
13307,6354,1,False
13337,6986,1,False
13367,20353,0,False
13398,6419,1,False
13428,19847,0,True
13458,19877,0,False
13489,19908,0,False
13519,19938,0,False
13549,19968,0,False
13580,19999,0,False
13610,20029,0,False
13640,20059,0,False
13670,20089,0,False
13701,20120,0,False
13731,20150,0,False
13761,20180,0,False
13792,20211,0,False
13822,20241,0,False
13852,20271,0,False
13883,20302,0,False
13913,20332,0,False
13943,20362,0,False
13973,6620,1,False
14004,20624,0,False
14034,20654,0,True
14064,20684,0,True
14095,20715,0,True
14125,20745,0,True
14155,20775,0,True
14186,20806,0,True
14216,20836,0,False
14246,20866,0,False
14276,20896,0,False
14307,20927,0,False
14337,7556,0,False
14367,21923,0,False
14398,6843,1,True
14428,21271,0,False
14458,21301,0,True
14489,21332,0,False
14519,21362,0,False
14549,21392,0,False
14580,21423,0,False
14610,21453,0,False
14640,21483,0,True
14670,21513,0,True
14701,21544,0,True
14731,6987,1,True
14761,21748,0,False
14792,21779,0,False
14822,21809,0,False
14883,21870,0,False
14913,21900,0,False
14973,21960,0,False
15004,21991,0,False
15034,22021,0,False
15064,22051,0,True
15125,22112,0,True
15186,22173,0,False
15216,22203,0,True
15246,22233,0,True
15307,7953,0,False
15337,23290,0,False
15367,7413,1,False
15398,22811,0,False
15428,22841,0,False
15458,7424,1,False
15489,8053,1,False
15519,23572,0,False
15549,23602,0,False
15580,23633,0,False
15610,23663,0,False
15640,23693,0,False
15670,23723,0,False
15701,23754,0,False
15731,23784,0,False
15761,23814,0,False
15792,23845,0,False
15822,23875,0,False
15852,23905,0,False
15883,23936,0,False
15913,23966,0,False
15943,23996,0,True
15973,24026,0,True
16004,24057,0,False
16034,7888,1,False
16064,23952,0,False
16095,8202,1,False
16125,24327,0,False
16155,8202,0,False
16186,24388,0,False
16216,24418,0,False
16246,24448,0,False
16277,24479,0,False
16307,8114,1,False
16337,24451,0,True
16367,24481,0,True
16398,8292,1,True
16428,24720,0,True
16458,24750,0,True
16489,24781,0,True
16519,8235,1,False
16549,24784,0,False
16580,24815,0,False
16610,24845,0,False
16640,24875,0,False
16670,24905,0,False
16701,24936,0,True
16731,24966,0,True
16761,24996,0,True
16792,25027,0,False
16822,25057,0,False
16852,25087,0,False
16883,25118,0,False
16913,25148,0,False
16943,25178,0,True
16973,25208,0,True
17004,25239,0,True
17034,25269,0,True
17064,25299,0,True
17095,25330,0,True
17125,25360,0,False
17155,8476,0,True
17186,25662,0,True
17216,25692,0,False
17246,8476,0,True
17277,25753,0,False
17307,25783,0,False
17337,25813,0,False
17367,8889,1,False
17398,26287,0,False
17428,26317,0,False
17458,26347,0,False
17489,26378,0,True
17519,8889,0,True
17549,8898,1,True
17580,26478,0,True
17610,26508,0,True
17640,26538,0,True
17670,26568,0,False
17701,26599,0,False
17731,26629,0,False
17761,26659,0,False
17792,26690,0,True
17822,26720,0,True
17852,26750,0,True
17883,26781,0,False
17913,26811,0,True
17943,26841,0,False
17973,26871,0,False
18004,26902,0,True
18034,26932,0,True
18064,26962,0,True
18095,8907,1,True
18125,8907,0,False
18155,8921,1,False
18186,27107,0,False
18216,27137,0,False
18246,27167,0,False
18277,9029,1,False
18307,9277,1,False
18337,27614,0,False
18367,27644,0,False
18398,27675,0,False
18428,9157,1,False
18458,9310,1,False
18489,27799,0,False
18519,27829,0,False
18549,27859,0,False
18580,27890,0,False
18610,27920,0,False
18640,27950,0,False
18670,27980,0,False
18701,28011,0,True
18731,28041,0,True
18761,28071,0,False
18792,28102,0,True
18822,28132,0,True
18852,28162,0,True
18883,28193,0,True
18913,28223,0,True
18943,28253,0,True
18973,28283,0,True
19004,28314,0,True
19034,28344,0,False
19064,28374,0,False
19095,28405,0,False
19125,28435,0,False
19155,28465,0,False
19186,9415,1,False
19216,28631,0,False
19246,28661,0,True
19277,28692,0,True
19307,28722,0,False
19337,28752,0,True
19367,28782,0,False
19398,28813,0,False
19428,9939,0,True
19458,29397,0,False
19489,29428,0,False
19519,29458,0,False
19549,29488,0,False
19580,29519,0,False
19610,29549,0,False
19640,29579,0,False
19670,29609,0,False
19701,29640,0,True
19731,29670,0,False
19761,29700,0,True
19792,29731,0,False
19822,29761,0,False
19852,29791,0,True
19883,29822,0,False
19913,29852,0,True
19943,29882,0,True
19973,29912,0,True
20004,10256,1,True
20034,30290,0,True
20064,30320,0,True
20095,30351,0,False
20125,30381,0,False
20155,30411,0,False
20186,30442,0,False
20216,30472,0,False
20246,30502,0,False
20276,30532,0,False
20307,30563,0,False
20337,30593,0,False
20367,30623,0,False
20398,30654,0,False
20428,30684,0,False
20458,30714,0,False
20489,30745,0,False
20519,30775,0,False
20549,30805,0,True
20580,30836,0,True
20610,30866,0,True
20640,30896,0,False
20670,10119,0,False
20701,30820,0,False
20731,30850,0,False
20761,30880,0,False
20792,30911,0,False
20822,30941,0,False
20852,30971,0,False
20883,31002,0,False
20913,31032,0,False
20943,31062,0,True
20973,31092,0,True
21004,31123,0,True
21034,31153,0,True
21064,31183,0,False
21095,31214,0,False
21125,31244,0,True
21155,31274,0,True
21186,10589,1,True
21216,10589,0,True
21246,31835,0,True
21276,10589,0,True
21307,31896,0,False
21337,10589,0,False
21367,31956,0,False
21398,31987,0,False
21428,32017,0,False
21458,32047,0,False
21489,32078,0,False
21519,32108,0,False
21549,32138,0,False
21580,32169,0,False
21610,32199,0,False
21640,32229,0,True
21670,10589,0,True
21701,32290,0,True
21731,32320,0,False
21761,32350,0,True
21792,32381,0,False
21822,32411,0,False
21852,32441,0,False
21883,32472,0,False
21913,32502,0,False
21943,32532,0,False
21973,32562,0,False
22004,32593,0,False
22034,11439,1,False
22064,33503,0,True
22095,33534,0,True
22125,33564,0,True
22155,33594,0,True
22186,11439,0,False
22216,33655,0,False
22246,33685,0,False
22276,33715,0,True
22307,33746,0,True
22337,11456,1,False
22367,33823,0,False
22398,33854,0,False
22428,33884,0,False
22458,33914,0,False
22489,33945,0,False
22519,33975,0,False
22549,34005,0,False
22580,34036,0,False
22610,34066,0,True
22640,34096,0,True
22670,34126,0,True
22701,34157,0,True
22731,34187,0,True
22761,34217,0,False
22792,34248,0,False
22822,34278,0,False
22852,34308,0,False
22883,34339,0,True
22913,34369,0,False
22943,34399,0,False
22973,34429,0,False
23004,34460,0,False
23034,11569,1,True
23064,34633,0,True
23095,34664,0,True
23125,34694,0,True
23155,34724,0,True
23186,34755,0,True
23216,34785,0,False
23246,34815,0,False
23276,34845,0,False
23307,34876,0,False
23337,34906,0,False
23367,34936,0,False
23398,34967,0,False
23428,34997,0,False
23458,11864,1,False
23489,35353,0,False
23519,35383,0,False
23549,35413,0,False
23580,11710,1,False
23610,35320,0,False
23640,35350,0,False
23670,11967,1,False
23701,35668,0,False
23731,11967,0,False
23761,11967,0,False
23792,11967,0,False
23822,35789,0,False
23852,35819,0,False
23883,35850,0,False
23913,11967,0,False
23943,35910,0,False
23973,35940,0,False
24004,12033,1,False
24034,36067,0,True
24064,36097,0,False
24095,36128,0,False
24125,36158,0,False
24155,36188,0,False
24186,36219,0,True
24216,36249,0,True
24246,36279,0,True
24276,36309,0,True
24307,36340,0,True
24337,36370,0,True
24367,12330,1,True
24398,36728,0,True
24428,36758,0,True
24458,36788,0,True
24489,36819,0,True
24519,36849,0,False
24549,36879,0,True
24580,36910,0,True
24610,36940,0,True
24640,36970,0,True
24670,37000,0,True
24701,37031,0,False
24731,12230,0,True
24761,36991,0,False
24792,37022,0,False
24822,37052,0,False
24852,37082,0,False
24883,12655,1,False
24913,37568,0,False
24943,37598,0,False
24973,37628,0,False
25004,37659,0,True
25034,37689,0,False
25064,37719,0,False
25095,37750,0,False
25125,37780,0,False
25155,37810,0,False
25186,37841,0,True
25216,37871,0,False
25276,37931,0,False
25307,37962,0,False
25337,37992,0,False
25398,38053,0,False
25428,38083,0,False
25489,12830,1,True
25519,38349,0,True
25549,38379,0,False
25610,38440,0,False
25640,38470,0,False
25670,38500,0,False
25731,38561,0,False
25761,12705,0,False
25792,12705,0,False
25822,38527,0,False
25852,38557,0,True
25883,38588,0,False
25913,38618,0,False
25943,13232,1,False
25973,39205,0,False
26004,39236,0,False
26034,39266,0,False
26064,39296,0,False
26095,39327,0,False
26125,39357,0,False
26155,39387,0,False
26186,39418,0,False
26216,39448,0,False
26246,39478,0,False
26277,39509,0,False
26307,39539,0,True
26337,39569,0,True
26367,39599,0,False
26398,39630,0,False
26428,39660,0,False
26458,39690,0,False
26489,39721,0,False
26519,39751,0,False
26549,39781,0,False
26580,39812,0,False
26610,39842,0,False
26640,39872,0,False
26670,39902,0,False
26701,39933,0,True
26731,39963,0,True
26761,39993,0,True
26792,40024,0,False
26822,40054,0,False
26852,40084,0,False
26883,40115,0,False
26913,40145,0,False
26943,40175,0,False
26973,40205,0,False
27004,13427,1,True
27034,40461,0,True
27064,40491,0,True
27095,40522,0,True
27125,40552,0,False
27155,40582,0,True
27186,40613,0,False
27216,40643,0,False
27246,40673,0,False
27277,40704,0,False
27307,40734,0,False
27337,13904,1,False
27367,41271,0,False
27398,41302,0,True
27428,41332,0,True
27458,41362,0,True
27489,13904,0,True
27519,13904,0,True
27549,41453,0,False
27580,13904,0,False
27610,41514,0,False
27640,41544,0,False
27670,41574,0,False
27701,41605,0,False
27731,41635,0,False
27761,41665,0,False
27792,13904,0,False
27822,41726,0,True
27852,13904,0,True
27883,13904,0,True
27913,41817,0,True
27943,41847,0,True
27973,41877,0,False
28004,41908,0,False
28034,41938,0,False
28064,41968,0,False
28095,14199,1,False
28125,42324,0,False
28155,42354,0,True
28186,42385,0,True
28216,42415,0,True
28246,42445,0,False
28277,42476,0,False
28307,42506,0,False
28337,42536,0,False
28367,42566,0,False
28398,42597,0,False
28428,42627,0,False
28458,42657,0,False
28489,42688,0,False
28519,42718,0,False
28549,42748,0,False
28580,42779,0,False
28610,42809,0,True
28640,42839,0,False
28670,42869,0,False
28701,42900,0,False
28731,42930,0,False
28761,42960,0,True
28792,42991,0,True
28822,43021,0,True
28852,43051,0,True
28883,43082,0,True
28913,43112,0,True
28943,43142,0,True
28973,43172,0,True
29004,14471,1,True
29034,43505,0,False
29064,14483,1,False
29095,43578,0,True
29125,43608,0,True
29155,43638,0,True
29186,43669,0,True
29216,43699,0,True
29246,43729,0,True
29277,43760,0,True
29307,43790,0,False
29337,43820,0,True
29367,43850,0,False
29398,43881,0,False
29428,14939,1,True
29458,44397,0,True
29489,44428,0,True
29519,15005,1,False
29549,14551,1,False
29580,44131,0,False
29610,15060,1,False
29640,44700,0,False
29670,44730,0,False
29701,44761,0,False
29731,44791,0,False
29761,44821,0,False
29792,15060,0,False
29822,44882,0,False
29852,44912,0,False
29883,44943,0,True
29913,44973,0,True
29943,45003,0,True
29973,45033,0,True
30004,45064,0,False
30034,45094,0,False
30064,45124,0,False
30095,15027,1,False
30125,45152,0,False
30155,45182,0,False
30186,15164,1,False
30216,45380,0,False
30246,45410,0,True
30276,45440,0,False
30307,45471,0,True
30337,45501,0,True
30367,45531,0,True
30398,45562,0,True
30428,45592,0,False
30458,45622,0,True
30489,45653,0,True
30519,45683,0,True
30549,45713,0,True
30580,45744,0,True
30610,45774,0,True
30640,45804,0,True
30670,45834,0,False
30701,45865,0,False
30731,45895,0,False
30761,45925,0,False
30792,45956,0,True
30822,45986,0,True
30852,46016,0,True
30883,46047,0,True
30913,46077,0,True
30943,46107,0,True
30973,46137,0,True
31004,46168,0,False
31034,46198,0,True
31064,46228,0,True
31095,46259,0,True
31125,46289,0,True
31155,46319,0,True
31186,46350,0,True
31216,46380,0,True
31246,15608,1,True
31276,46884,0,True
31307,46915,0,False
31337,15724,1,False
31367,47091,0,False
31398,47122,0,False
31428,15702,1,False
31458,47160,0,False
31489,47191,0,False
31519,47221,0,False
31549,47251,0,False
31580,47282,0,False
31610,47312,0,False
31640,47342,0,True
31670,47372,0,False
31701,47403,0,False
31731,47433,0,False
31761,47463,0,False
31792,47494,0,False
31822,47524,0,False
31852,47554,0,False
31883,16186,1,False
31913,48099,0,False
31943,48129,0,False
31973,48159,0,False
32004,48190,0,False
32034,48220,0,False
32064,48250,0,False
32095,48281,0,False
32125,48311,0,False
32155,15960,1,False
32186,16220,1,False
32216,48436,0,False
32246,48466,0,False
32276,48496,0,False
32307,48527,0,False
32337,48557,0,False
32367,48587,0,False
32398,48618,0,False
32428,48648,0,False
32458,48678,0,False
32489,48709,0,False
32519,48739,0,False
32549,16338,1,False
32580,48918,0,True
32610,48948,0,True
32640,48978,0,False
32670,16325,1,False
32701,49026,0,False
32731,49056,0,False
32761,49086,0,False
32792,49117,0,False
32822,49147,0,False
32852,49177,0,False
32883,49208,0,False
32913,49238,0,False
32943,49268,0,False
32973,49298,0,False
33004,49329,0,False
33034,49359,0,False
33064,49389,0,False
33095,49420,0,False
33125,49450,0,False
33155,49480,0,False
33186,49511,0,False
33216,49541,0,True
33246,49571,0,True
33276,49601,0,False
33307,49632,0,False
33337,49662,0,False
33367,49692,0,True
33398,49723,0,True
33428,49753,0,True
33458,49783,0,True
33489,49814,0,True
33519,49844,0,True
33549,49874,0,True
33580,49905,0,True
33610,49935,0,True
33640,49965,0,True
33670,49995,0,True
33701,50026,0,True
33731,50056,0,True
33761,50086,0,True
33792,50117,0,True
33822,50147,0,True
33852,50177,0,True
33883,50208,0,True
33913,16462,1,True
33943,50405,0,True
33973,50435,0,True
34004,50466,0,True
34034,50496,0,True
34064,50526,0,True
34095,50557,0,False
34125,50587,0,False
34155,50617,0,False
34186,50648,0,True
34216,50678,0,True
34246,50708,0,True
34276,50738,0,True
34307,50769,0,True
34337,50799,0,True
34367,50829,0,True
34398,50860,0,True
34428,17957,1,True
34458,52415,0,False
34489,52446,0,False
34519,52476,0,False
34549,52506,0,True
34580,52537,0,False
34610,52567,0,True
34640,52597,0,True
34670,52627,0,True
34701,52658,0,True
34731,52688,0,True
34761,52718,0,False
34792,52749,0,False
34822,52779,0,False
34852,52809,0,True
34883,52840,0,True
34913,52870,0,True
34943,18398,1,True
34973,53371,0,False
35004,53402,0,False
35034,53432,0,True
35064,53462,0,True
35095,53493,0,True
35125,53523,0,False
35155,53553,0,False
35186,53584,0,False
35216,53614,0,False
35246,53644,0,False
35276,53674,0,True
35307,53705,0,True
35337,18398,0,True
35367,53765,0,True
35398,53796,0,True
35428,53826,0,False
35458,53856,0,False
35489,53887,0,False
35519,53917,0,True
35549,53947,0,True
35580,53978,0,True
35610,54008,0,True
35640,54038,0,True
35670,54068,0,True
35701,54099,0,False
35731,54129,0,False
35761,54159,0,False
35822,54220,0,True
35852,54250,0,False
35913,54311,0,False
35943,54341,0,True
35973,54371,0,True
36004,54402,0,False
36034,54432,0,True
36064,54462,0,False
36125,54523,0,False
36155,54553,0,False
36186,54584,0,False
36216,54614,0,True
36246,54644,0,True
36277,54675,0,True
36307,54705,0,True
36337,54735,0,True
36367,54765,0,True
36398,54796,0,True
36428,54826,0,True
36458,54856,0,False
36489,54887,0,False
36519,54917,0,False
36549,54947,0,False
36580,54978,0,False
36610,55008,0,False
36640,55038,0,False
36670,55068,0,True
36701,55099,0,True
36731,55129,0,True
36761,55159,0,True
36792,55190,0,False
36822,55220,0,False
36852,55250,0,False
36883,55281,0,False
36913,55311,0,False
36943,18085,1,False
36973,55058,0,False
37004,55089,0,False
37034,55119,0,False
37064,55149,0,False
37095,55180,0,False
37125,55210,0,False
37155,19075,1,False
37186,56261,0,True
37216,56291,0,True
37246,56321,0,True
37277,56352,0,True
37307,56382,0,True
37337,56412,0,True
37367,56442,0,True
37398,56473,0,True
37428,56503,0,True
37458,56533,0,True
37489,56564,0,True
37519,56594,0,True
37549,56624,0,True
37580,56655,0,True
37610,56685,0,True
37640,56715,0,True
37670,56745,0,True
37701,56776,0,True
37731,56806,0,True
37761,56836,0,True
37792,56867,0,True
37822,56897,0,True
37852,56927,0,True
37883,56958,0,True
37913,56988,0,True
37943,57018,0,True
37973,57048,0,True
38004,57079,0,True
38034,57109,0,False
38064,19343,1,False
38095,57438,0,True
38125,57468,0,True
38155,57498,0,True
38186,57529,0,True
38216,57559,0,True
38246,57589,0,True
38277,57620,0,True
38307,57650,0,True
38337,57680,0,True
38367,57710,0,True
38398,57741,0,True
38428,57771,0,True
38458,57801,0,True
38489,57832,0,True
38519,57862,0,True
38549,57892,0,True
38580,57923,0,True
38610,57953,0,True
38640,57983,0,True
38670,58013,0,True
38701,58044,0,True
38731,58074,0,True
38761,58104,0,True
38792,58135,0,True
38822,58165,0,False
38852,19517,1,False
38883,19374,1,False
38913,58287,0,False
38943,58317,0,False
38973,58347,0,False
39004,58378,0,False
39034,58408,0,False
39064,19688,1,False
39095,58783,0,False
39125,58813,0,False
39155,58843,0,False
39186,58874,0,True
39216,58904,0,False
39246,58934,0,False
39277,58965,0,False
39307,58995,0,False
39337,59025,0,False
39367,59055,0,False
39398,59086,0,False
39428,59116,0,False
39458,59146,0,False
39489,19794,1,False
39519,59313,0,False
39549,59343,0,False
39580,59374,0,False
39610,59404,0,False
39640,59434,0,False
39670,59464,0,False
39701,59495,0,False
39731,59525,0,False
39761,59555,0,True
39792,59586,0,True
39822,59616,0,True
39852,59646,0,False
39883,59677,0,False
39913,59707,0,True
39943,59737,0,True
39973,59767,0,True
40004,59798,0,True
40034,59828,0,True
40064,59858,0,False
40095,59889,0,False
40125,59919,0,False
40155,59949,0,False
40186,59980,0,False
40216,60010,0,False
40246,60040,0,False
40277,60071,0,False
40307,60101,0,False
40337,60131,0,False
40367,60161,0,False
40398,60192,0,False
40428,60222,0,False
40458,60252,0,False
40489,60283,0,False
40519,60313,0,True
40549,60343,0,True
40580,60374,0,True
40610,20518,1,True
40640,61158,0,False
40670,61188,0,False
40701,61219,0,False
40731,61249,0,False
40761,61279,0,False
40792,61310,0,False
40822,61340,0,False
40852,61370,0,False
40883,61401,0,False
40913,61431,0,False
40943,61461,0,False
40973,61491,0,False
41004,61522,0,False
41034,61552,0,False
41064,61582,0,True
41095,61613,0,True
41125,61643,0,True
41155,61673,0,False
41186,61704,0,False
41216,61734,0,False
41246,61764,0,True
41276,61794,0,True
41307,61825,0,False
41337,20785,1,False
41367,62152,0,False
41398,62183,0,False
41428,62213,0,False
41458,62243,0,False
41489,62274,0,False
41519,62304,0,False
41549,62334,0,False
41580,62365,0,False
41610,20899,1,False
41640,62539,0,False
41670,62569,0,False
41701,62600,0,False
41731,20825,1,True
41761,62586,0,False
41792,62617,0,False
41822,62647,0,False
41852,62677,0,False
41883,62708,0,False
41913,62738,0,False
41943,62768,0,False
41973,21154,1,False
42004,20856,1,False
42034,62890,0,False
42064,62920,0,False
42095,62951,0,False
42125,62981,0,False
42155,63011,0,False
42186,63042,0,False
42216,63072,0,False
42246,63102,0,False
42276,63132,0,False
42307,63163,0,False
42337,20937,1,False
42367,63304,0,False
42398,63335,0,False
42428,63365,0,False
42458,63395,0,False
42489,63426,0,False
42519,21591,1,False
42549,64140,0,False
42580,64171,0,False
42610,64201,0,False
42640,21050,1,False
42670,63720,0,True
42701,63751,0,True
42731,21689,1,True
42761,64450,0,True
42792,64481,0,False
42822,21141,1,False
42852,63993,0,False
42883,64024,0,False
42913,64054,0,False
42943,64084,0,True
42973,64114,0,False
43004,21255,1,False
43034,21788,1,False
43064,64852,0,False
43095,64883,0,False
43125,21334,1,True
43155,64489,0,True
43186,64520,0,True
43216,64550,0,False
43246,64580,0,False
43276,21442,1,False
43307,64749,0,False
