Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules
blinking,6,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,897.0,562.0,0.0,61.480466072652504,38.519533927347496,0.0,0.07305807023414414,0.4677304371839765,0.48682700610135793,98.22596298293921,99.77954574983788,1408.2799838522178,1404.003670907077,4.276312945140717,0.9652364522633432,0.9623054632673592,0.0029309889959840416,29.382804813451685,0.020139002613743445,2.0864320412392554,0.15263157894736842,87.0,0.08886389201349831,79.0,0.9111361079865017,810.0,0.8473684210526315,483.0,0.5240963855421686,0.15263157894736842,0.23641304347826084,0.09797960083569549,0.5314980364296569,0.41190948700757457,0.6148046607265251,0.5510369737926549,0.4489630262073451,0.385195339273475,0.5864627093154808,0.6148046607265251,0.5447449845724008,0.09797960083569549,0.5314980364296568,0.5419603339457014,0.4894255868170405,0.6148046607265251,0.674,0.001,0.671875,0.0,671.875,0.0,6593.0,802317.0,90264.0,100.0,100.0,?,7.0
blinking,6,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,941.0,518.0,0.0,64.49623029472241,35.503769705277584,0.0,0.14315807136249029,0.45681353697009247,0.4783208854015404,95.93335392642055,98.03614029187449,1408.2799838522178,1368.3372237519286,39.942760100289206,0.9652364522633432,0.9378596461630765,0.027376806100266764,71.31110444794167,0.048876699415998405,5.063702194564808,0.18421052631578946,105.0,0.05961754780652419,53.0,0.9403824521934758,836.0,0.8157894736842105,465.0,0.6645569620253164,0.18421052631578946,0.28846153846153844,0.19562064418781167,0.5629289759832653,0.44857138847173794,0.6449623029472241,0.5203693244379588,0.4796306755620412,0.3550376970527759,0.6511675293424386,0.6449623029472241,0.5778945792174969,0.19562064418781164,0.5629289759832653,0.5661659153055775,0.5259659290481208,0.6449623029472241,0.729,0.001,0.734375,0.0,734.375,0.0,7666.0,802317.0,90264.0,100.0,100.0,?,10.0
blinking,6,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,895.0,564.0,0.0,61.343385880740236,38.656614119259764,0.0,0.05915739021467712,0.47118860781086613,0.48680794721607756,98.92460663167398,99.74434274663281,1408.919217447901,1403.7482492367021,5.170968211198897,0.9656745835832083,0.9621303970093914,0.003544186573816927,18.30923654372891,0.012549168295907409,1.299523515400268,0.12084063047285463,69.0,0.06981981981981981,62.0,0.9301801801801802,826.0,0.8791593695271454,502.0,0.5267175572519084,0.12084063047285463,0.19658119658119658,0.0871038209309408,0.5253733374355091,0.4068352758149736,0.6134338588074023,0.5624130481543675,0.4375869518456325,0.3865661411925977,0.5847025540751604,0.6134338588074023,0.5306652796650149,0.0871038209309408,0.5253733374355091,0.5372608659284681,0.47103428060106756,0.6134338588074023,0.324,0.0,0.328125,0.0,328.125,0.0,5161.0,802317.0,90264.0,100.0,100.0,?,3.0
blinking,6,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,935.0,524.0,0.0,64.08498971898561,35.915010281014396,0.0,0.12904056341750733,0.4608646528683966,0.4801642818219325,96.75712387713153,98.38309126756974,1408.919217447901,1376.1954604584992,32.72375698940186,0.9656745835832083,0.9432456891422201,0.022428894440988254,58.20902216063518,0.03989651964402685,4.131466264338014,0.1646234676007005,94.0,0.05292792792792793,47.0,0.9470720720720721,841.0,0.8353765323992994,477.0,0.6666666666666666,0.1646234676007005,0.2640449438202247,0.1844986133201793,0.5556752023477067,0.4359099150370888,0.6408498971898561,0.5291543575170834,0.4708456424829166,0.3591501028101439,0.6492726672012585,0.6408498971898561,0.5674019688358481,0.18449861332017933,0.5556752023477067,0.558273118029517,0.5132554728167307,0.6408498971898561,0.407,0.001,0.40625,0.0,406.25,0.0,6234.0,802317.0,90264.0,100.0,100.0,?,6.0
blinking,6,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,921.0,538.0,0.0,63.125428375599725,36.874571624400275,0.0,0.1234967137072909,0.4639644961831944,0.482015617808886,97.40792649725618,98.76242010202671,1408.919217447901,1383.9748051134984,24.944412334402614,0.9656745835832083,0.948577659433515,0.01709692414969336,46.086563897566094,0.03158777511827697,3.271057937661375,0.20140105078809106,115.0,0.09234234234234234,82.0,0.9076576576576577,806.0,0.7985989492119089,456.0,0.583756345177665,0.20140105078809106,0.29947916666666663,0.15574786305644736,0.5556071614521703,0.4351473638066975,0.6312542837559972,0.5221955753102485,0.47780442468975143,0.36874571624400276,0.6171780325449859,0.6312542837559972,0.5735408447832485,0.15574786305644736,0.5556071614521703,0.5580018295161053,0.5246233042635658,0.6312542837559972,0.481,0.0,0.46875,0.0,468.75,0.0,5877.0,802317.0,90264.0,100.0,100.0,?,5.0
blinking,6,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,918.0,541.0,0.0,62.919808087731326,37.080191912268674,0.0,0.1113744262575613,0.4629557153693669,0.4824270063100604,97.19613605170805,98.84671140396175,1408.919217447901,1385.4957744020032,23.423443045897784,0.9656745835832083,0.9496201332433195,0.016054450339888816,48.749856593650065,0.03341319848776564,3.460088839014842,0.1786339754816112,102.0,0.08108108108108109,72.0,0.918918918918919,816.0,0.8213660245183888,469.0,0.5862068965517241,0.1786339754816112,0.27382550335570466,0.14690565317989912,0.550291096700904,0.4368935055035675,0.6291980808773132,0.531645186476783,0.4683548135232169,0.3708019191226868,0.6159159795720534,0.6291980808773132,0.5642726720986301,0.14690565317989912,0.550291096700904,0.5568598391229401,0.5124304691191777,0.6291980808773132,0.646,0.001,0.65625,0.0,656.25,0.0,6166.0,802317.0,90264.0,100.0,100.0,?,6.0
blinking,7,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13131.0,1460.0,932.0,528.0,0.0,63.83561643835616,36.16438356164384,0.0,0.1495914976800422,0.4572528944882483,0.4813491179579742,96.00932146602233,98.63796257809211,1409.6346030194034,1383.4615544831197,26.17304853628366,0.965503152753016,0.947576407180219,0.017926745572797026,69.24964813671612,0.047431265847065834,4.912595646303307,0.2381786339754816,136.0,0.1046119235095613,93.0,0.8953880764904387,796.0,0.7618213660245184,435.0,0.5938864628820961,0.2381786339754816,0.34,0.17923399998624684,0.5676560570033825,0.4423259448611443,0.6383561643835617,0.5047894539176414,0.49521054608235865,0.36164383561643837,0.6260014625854291,0.6383561643835617,0.5902251227707418,0.17923399998624687,0.5676560570033825,0.5653928361316707,0.5454716981132076,0.6383561643835617,0.722,0.001,0.71875,0.0,718.75,0.0,8026.0,802256.0,90325.0,100.0,100.0,?,11.0
blinking,7,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,933.0,526.0,0.0,63.947909527073335,36.052090472926665,0.0,0.13679320623137073,0.45801373655294597,0.4797585734125958,96.18540243647108,98.33080729858371,1408.2799838522178,1374.2886208885786,33.991362963639176,0.9652364522633432,0.941938739471267,0.0232977127920762,66.46280603293056,0.04555367103011004,4.719431277516832,0.19649122807017544,112.0,0.0764904386951631,68.0,0.9235095613048369,821.0,0.8035087719298246,458.0,0.6222222222222222,0.19649122807017544,0.2986666666666667,0.17803315425763755,0.5609417243897145,0.44470453665835064,0.6394790952707334,0.5194783058957211,0.480521694104279,0.3605209047292666,0.6342170307758785,0.6394790952707334,0.578170586435131,0.17803315425763755,0.5609417243897145,0.5641261375016623,0.5280233702337024,0.6394790952707334,0.689,0.0,0.6875,0.0,687.5,0.0,7668.0,802317.0,90264.0,100.0,100.0,?,10.0
blinking,7,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,912.0,547.0,0.0,62.508567511994514,37.491432488005486,0.0,0.11908291453126357,0.46291138051281355,0.48366342782543215,97.21393459102134,99.1311421087913,1408.2799838522178,1390.6230461011596,17.656937751058194,0.9652364522633432,0.953134370185853,0.012102082077490195,47.61122103833101,0.03263277658555929,3.3808064862283262,0.22456140350877193,128.0,0.11811023622047244,105.0,0.8818897637795275,784.0,0.775438596491228,442.0,0.5493562231759657,0.22456140350877193,0.31880448318804483,0.1417801856744302,0.5542882797545043,0.4314856127510122,0.6250856751199452,0.5186345078316457,0.48136549216835434,0.37491432488005483,0.6042693412658496,0.6250856751199452,0.5762834237341058,0.1417801856744302,0.5542882797545043,0.5570098642260595,0.5300878207902399,0.6250856751199452,0.728,0.0,0.71875,0.0,718.75,0.0,7090.0,802317.0,90264.0,100.0,100.0,?,8.0
blinking,7,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,897.0,562.0,0.0,61.480466072652504,38.519533927347496,0.0,0.08688815588731186,0.46776114940116564,0.4862587016175295,98.23241271737793,99.66306666685088,1408.2799838522178,1401.6946920103323,6.585291841885464,0.9652364522633432,0.9607228869159234,0.004513565347419784,29.48069079917245,0.020206093762284064,2.0933827887357164,0.18947368421052632,108.0,0.1124859392575928,100.0,0.8875140607424072,789.0,0.8105263157894737,462.0,0.5192307692307693,0.18947368421052632,0.27763496143958866,0.10743593923192275,0.5397923943717562,0.422488288216761,0.6148046607265251,0.5378169157735915,0.4621830842264085,0.385195339273475,0.5871485866086484,0.6148046607265251,0.557769412529389,0.10743593923192275,0.5397923943717562,0.5485714772364001,0.507509069504841,0.6148046607265251,0.506,0.0,0.515625,0.0,515.625,0.0,6235.0,802317.0,90264.0,100.0,100.0,?,6.0
blinking,7,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,923.0,536.0,0.0,63.26250856751199,36.73749143248801,0.0,0.1364938308684045,0.4609300033552029,0.48114673764582766,96.7978344960383,98.61532396442621,1408.2799838522178,1380.0787296484932,28.201254203724602,0.9652364522633432,0.945907285571277,0.01932916669206621,55.71650222983111,0.03818814409172797,3.95635121344435,0.23333333333333334,133.0,0.11136107986501688,99.0,0.8886389201349831,790.0,0.7666666666666667,437.0,0.5732758620689655,0.23333333333333334,0.3316708229426434,0.16273579208517372,0.5624010814437669,0.44262148435310883,0.63262508567512,0.5106528322068036,0.4893471677931965,0.36737491432488006,0.616276236792577,0.63262508567512,0.5845520512688926,0.1627357920851737,0.5624010814437669,0.564006929064249,0.53918134719911,0.63262508567512,0.555,0.001,0.5625,0.0,562.5,0.0,7020.0,802317.0,90264.0,100.0,100.0,?,8.0
blinking,7,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,945.0,514.0,0.0,64.77039067854695,35.22960932145305,0.0,0.14730749988629652,0.46098261361181603,0.4780868905045226,96.8088829391324,97.98818094648156,1408.2799838522178,1367.4635988186717,40.81638503354611,0.9652364522633432,0.9372608627955255,0.02797558946781776,58.78823991085721,0.04029351604582399,4.174471027419384,0.18070175438596492,103.0,0.052868391451068614,47.0,0.9471316085489314,842.0,0.8192982456140351,467.0,0.6866666666666666,0.18070175438596492,0.2861111111111111,0.20536057404529173,0.564450496319539,0.4491426029871471,0.6477039067854695,0.5198705438505732,0.48012945614942676,0.3522960932145305,0.6602053270682066,0.6477039067854695,0.5786097420069297,0.20536057404529173,0.564450496319539,0.5667067767753525,0.5261310787584672,0.6477039067854695,0.308,0.001,0.296875,0.0,296.875,0.0,5450.0,802317.0,90264.0,100.0,100.0,?,4.0
blinking,7,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,933.0,526.0,0.0,63.947909527073335,36.052090472926665,0.0,0.13136281935773061,0.46046788435029723,0.4799745031824921,96.6738235406502,98.34420664013794,1408.919217447901,1374.908547984964,34.01066946293713,0.9656745835832083,0.9423636380979876,0.02331094548522079,58.95568854241071,0.040408285498568,4.184461948727077,0.1786339754816112,102.0,0.06418918918918919,57.0,0.9358108108108109,831.0,0.8213660245183888,469.0,0.6415094339622641,0.1786339754816112,0.2794520547945205,0.17924634601050543,0.557437362932109,0.4433381089385013,0.6394790952707334,0.5250343089783113,0.4749656910216887,0.3605209047292666,0.6401225564560493,0.6394790952707334,0.5716860693675343,0.17924634601050546,0.5574373629321091,0.5617925558569455,0.5195249305051213,0.6394790952707334,0.153,0.001,0.15625,0.0,156.25,0.0,6661.0,802317.0,90264.0,100.0,100.0,?,7.0
blinking,7,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,897.0,562.0,0.0,61.480466072652504,38.519533927347496,0.0,0.08504394245747471,0.4664899815330922,0.48608797760204353,97.93814441986981,99.59682482635225,1408.919217447901,1401.3903697402673,7.5288477076337585,0.9656745835832083,0.9605143041400049,0.005160279443203399,34.147084531477795,0.023404444504097188,2.4236367925573052,0.18213660245183888,104.0,0.10698198198198199,95.0,0.8930180180180181,793.0,0.8178633975481612,467.0,0.5226130653266332,0.18213660245183888,0.2701298701298701,0.10687310131187665,0.5387842965557501,0.42237530292583486,0.6148046607265251,0.5396500402566682,0.4603499597433319,0.385195339273475,0.5875861897036998,0.6148046607265251,0.5551123785561546,0.10687310131187665,0.5387842965557501,0.5476247260069478,0.5042455682120486,0.6148046607265251,0.33,0.0,0.328125,0.0,328.125,0.0,5807.0,802317.0,90264.0,100.0,100.0,?,5.0
blinking,7,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,935.0,524.0,0.0,64.08498971898561,35.915010281014396,0.0,0.13092369112685415,0.4590996076243361,0.4795311717127684,96.38655802820956,98.25337039492179,1408.919217447901,1373.1342249924135,35.784992455487554,0.9656745835832083,0.9411475154163218,0.024527068166886604,63.76120214194719,0.043701989130875384,4.52553995660897,0.16987740805604204,97.0,0.05630630630630631,50.0,0.9436936936936937,838.0,0.830122591943958,474.0,0.6598639455782312,0.16987740805604204,0.2701949860724234,0.18414790865922268,0.5571553383506098,0.44455049037828825,0.6408498971898561,0.5272787954401204,0.4727212045598797,0.3591501028101439,0.6469946811202455,0.6408498971898561,0.5694145870472235,0.18414790865922268,0.5571553383506098,0.5621843087321655,0.5160065839453025,0.6408498971898561,0.492,0.001,0.484375,0.0,484.375,0.0,7310.0,802317.0,90264.0,100.0,100.0,?,9.0
blinking,7,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,916.0,543.0,0.0,62.78272789581906,37.21727210418094,0.0,0.10167738775176972,0.46420860225615196,0.48340024290100514,97.45917582044316,99.04612237220066,1408.919217447901,1389.5215711417898,19.397646306111255,0.9656745835832083,0.9523794181917682,0.013295165391440203,44.50711765518275,0.030505221148171866,3.158954545016598,0.159369527145359,91.0,0.07094594594594594,63.0,0.9290540540540541,825.0,0.840630472854641,480.0,0.5909090909090909,0.159369527145359,0.25103448275862067,0.14045170667572546,0.5443547750903267,0.4262102075702494,0.6278272789581906,0.5394036977587775,0.46059630224122255,0.3721727210418095,0.6160304326620414,0.6278272789581906,0.5561799483538948,0.14045170667572546,0.5443547750903267,0.5508973304312315,0.5017142318033869,0.6278272789581906,0.94,0.001,0.9375,0.0,937.5,0.0,6165.0,802317.0,90264.0,100.0,100.0,?,6.0
blinking,8,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13131.0,1460.0,939.0,521.0,0.0,64.31506849315069,35.68493150684932,0.0,0.1375697848969836,0.45934123006182365,0.4794432187589224,96.44780897223424,98.247406104921,1409.6346030194034,1374.2828057448144,35.35179727458899,0.965503152753016,0.9412895929759002,0.024213559777115746,63.339928411953046,0.043383512610926746,4.493357943702605,0.17688266199649738,101.0,0.05736782902137233,51.0,0.9426321709786277,838.0,0.8231173380035026,470.0,0.6644736842105263,0.17688266199649738,0.2793914246196404,0.19096996896535978,0.5597495365618702,0.4411535053208158,0.6431506849315068,0.5236358519563818,0.4763641480436182,0.35684931506849316,0.6499812175751682,0.6431506849315068,0.573776479164246,0.19096996896535978,0.5597495365618702,0.5618981095803021,0.5211249339757282,0.6431506849315068,0.628,0.001,0.625,0.0,625.0,0.0,6881.0,802256.0,90325.0,100.0,100.0,?,8.0
blinking,8,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,929.0,530.0,0.0,63.6737491432488,36.3262508567512,0.0,0.12772504844906596,0.46194435417483143,0.4816401409125322,97.01085374417708,98.71645137355975,1408.2799838522178,1382.239220731409,26.040763120808833,0.9652364522633432,0.9473880882326312,0.017848364030712018,53.15822020009741,0.036434695133719955,3.7746911700532797,0.18596491228070175,106.0,0.07424071991001124,66.0,0.9257592800899888,823.0,0.8140350877192982,464.0,0.6162790697674418,0.18596491228070175,0.2857142857142857,0.16903710077366937,0.5550411461725179,0.42802228058638314,0.636737491432488,0.5250132990617975,0.47498670093820244,0.363262508567512,0.6304108000395677,0.636737491432488,0.5725337984748389,0.16903710077366935,0.5550411461725179,0.5558635329598439,0.5210740546218486,0.636737491432488,0.518,0.0,0.5,0.0,500.0,0.0,6593.0,802317.0,90264.0,100.0,100.0,?,7.0
blinking,8,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,942.0,517.0,0.0,64.56477039067855,35.43522960932145,0.0,0.15790807469503193,0.45420905557453517,0.4769142103019081,95.38639851618467,97.7478296585287,1408.2799838522178,1362.39363479975,45.88634905246772,0.9652364522633432,0.9337859045920152,0.03145054767132811,79.71247638330867,0.05463500780213069,5.660271913065375,0.22280701754385965,127.0,0.08323959505061868,74.0,0.9167604049493814,815.0,0.7771929824561403,443.0,0.6318407960199005,0.22280701754385965,0.32944228274967574,0.19757592194368342,0.571983107374736,0.46182710794420223,0.6456477039067855,0.5060802814135444,0.4939197185864555,0.35435229609321456,0.6415978239304256,0.6456477039067855,0.5913021983609199,0.19757592194368342,0.571983107374736,0.5743515154774841,0.5443205824554155,0.6456477039067855,0.723,0.001,0.703125,0.0,703.125,0.0,7599.0,802317.0,90264.0,100.0,100.0,?,10.0
blinking,8,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,924.0,535.0,0.0,63.33104866346813,36.66895133653187,0.0,0.11727253707881671,0.4622042195824495,0.4821531697365295,97.0654269082904,98.8216012160571,1408.2799838522178,1384.8759219036722,23.404061948545632,0.9652364522633432,0.949195285746177,0.0160411665171663,51.75313723450034,0.03547164992083642,3.6749181858663142,0.17543859649122806,100.0,0.07311586051743532,65.0,0.9268841394825647,824.0,0.8245614035087719,470.0,0.6060606060606061,0.17543859649122806,0.27210884353741494,0.15763452488916924,0.5517050500266414,0.43075361491709474,0.6333104866346813,0.5309877506608885,0.46901224933911145,0.3666895133653187,0.6247817373050828,0.6333104866346813,0.5662987296697739,0.15763452488916924,0.5517050500266414,0.5555765632333909,0.51351662973939,0.6333104866346813,0.473,0.0,0.453125,0.0,453.125,0.0,6523.0,802317.0,90264.0,100.0,100.0,?,7.0
blinking,8,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,915.0,544.0,0.0,62.71418779986292,37.28581220013708,0.0,0.11361468791530321,0.46364383599354064,0.4842643395708564,97.3677542683759,99.25430434145859,1408.2799838522178,1394.4773521965033,13.80263165571455,0.9652364522633432,0.9557761152820448,0.009460336981298527,45.609962526898926,0.03126111208149344,3.2386999069700013,0.19824561403508772,113.0,0.09786276715410573,87.0,0.9021372328458943,802.0,0.8017543859649123,457.0,0.565,0.19824561403508772,0.29350649350649355,0.14240326722885951,0.5503650859432044,0.42507825244323205,0.6271418779986292,0.5267590311176473,0.47324096888235284,0.3728581220013708,0.6088793721531226,0.6271418779986292,0.5696720957537083,0.14240326722885951,0.5503650859432045,0.5531030703258757,0.5201238240344386,0.6271418779986292,0.526,0.0,0.515625,0.0,515.625,0.0,6950.0,802317.0,90264.0,100.0,100.0,?,8.0
blinking,8,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,920.0,539.0,0.0,63.056888279643594,36.943111720356406,0.0,0.10486008903580232,0.46307254027056066,0.4822853440357128,97.24777902606414,98.84869151993719,1408.2799838522178,1384.564766433732,23.715217418485736,0.9652364522633432,0.9489820194885072,0.016254432774836007,47.84550484114085,0.03279335492881484,3.3974426527219372,0.156140350877193,89.0,0.06524184476940383,58.0,0.9347581552305961,831.0,0.843859649122807,481.0,0.6054421768707483,0.156140350877193,0.24825662482566246,0.14733959413275866,0.5465287233832613,0.4371091119808502,0.630568882796436,0.5396703766886467,0.46032962331135324,0.3694311172035641,0.6224678183097241,0.630568882796436,0.5570940599333568,0.14733959413275866,0.5465287233832613,0.5562660032009475,0.5016839689325949,0.630568882796436,0.779,0.0,0.78125,0.0,781.25,0.0,6372.0,802317.0,90264.0,100.0,100.0,?,6.0
blinking,8,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,899.0,560.0,0.0,61.61754626456477,38.38245373543523,0.0,0.07388599720705856,0.4672944085110183,0.4874879891640456,98.10703140278089,99.88367970184918,1408.919217447901,1407.1395718449007,1.77964560300029,0.9656745835832083,0.9644548127792328,0.0012197708039755244,31.78003711892761,0.021782067936208092,2.2556323120138555,0.14535901926444833,83.0,0.08108108108108109,72.0,0.918918918918919,816.0,0.8546409807355516,488.0,0.535483870967742,0.14535901926444833,0.2286501377410468,0.10180798217660482,0.5322888562818511,0.4156485061869798,0.6161754626456477,0.5518975244622805,0.4481024755377196,0.3838245373543523,0.5904333597790766,0.6161754626456477,0.5426305104739717,0.10180798217660482,0.5322888562818511,0.5429584696136313,0.4865878425931512,0.6161754626456477,0.414,0.0,0.40625,0.0,406.25,0.0,6234.0,802317.0,90264.0,100.0,100.0,?,6.0
blinking,8,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,926.0,533.0,0.0,63.4681288553804,36.5318711446196,0.0,0.15931780860717468,0.45806811750714227,0.4795089305177063,96.16999983389766,98.2488132930995,1408.919217447901,1373.3111284717195,35.608088976181534,0.9656745835832083,0.9412687652307878,0.024405818352420516,66.27924497428937,0.04542785810437928,4.704261546971215,0.287215411558669,164.0,0.14189189189189189,126.0,0.8581081081081081,762.0,0.712784588441331,407.0,0.5655172413793104,0.287215411558669,0.380952380952381,0.1777273192294591,0.5767816853631215,0.4584843206223207,0.634681288553804,0.48935776888702687,0.5106422311129731,0.36531871144619604,0.6180558845708846,0.634681288553804,0.6000202175591516,0.17772731922945909,0.5767816853631215,0.5746224376984125,0.5609185823089566,0.634681288553804,1.075,0.0,1.046875,0.0,1046.875,0.0,7885.0,802317.0,90264.0,100.0,100.0,?,11.0
blinking,8,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,934.0,525.0,0.0,64.01644962302947,35.98355037697053,0.0,0.14618731210770425,0.4591777684366091,0.4788676808627802,96.40296765161715,98.11742467109181,1408.919217447901,1370.063865845305,38.8553516025961,0.9656745835832083,0.9390430883106956,0.02663149527251275,63.42380994561335,0.043470740195759666,4.501593076464559,0.2171628721541156,124.0,0.08783783783783784,78.0,0.9121621621621622,810.0,0.7828371278458844,447.0,0.6138613861386139,0.2171628721541156,0.3208279430789133,0.18275270580504718,0.5663556507470693,0.45969975793818735,0.6401644962302947,0.510839461914017,0.48916053808598303,0.3598355037697053,0.6324430581842881,0.6401644962302947,0.5852296765972598,0.1827527058050472,0.5663556507470693,0.571281995944876,0.5380363491618343,0.6401644962302947,0.777,0.001,0.78125,0.0,781.25,0.0,7170.0,802317.0,90264.0,100.0,100.0,?,9.0
blinking,8,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02207101329E7,13132.0,1459.0,915.0,544.0,0.0,62.71418779986292,37.28581220013708,0.0,0.11559992868604019,0.4656958043133477,0.4827016989769387,97.77140934233036,98.9029944611135,1408.919217447901,1386.5524649856059,22.366752462295153,0.9656745835832083,0.9503443899832802,0.015330193599928137,39.38526431352888,0.02699469795306983,2.7954238841933656,0.20140105078809106,115.0,0.0990990990990991,88.0,0.9009009009009009,800.0,0.7985989492119089,456.0,0.5665024630541872,0.20140105078809106,0.2971576227390181,0.14426654047584936,0.5520266325870529,0.43071034249902174,0.6271418779986292,0.5248399263096372,0.4751600736903627,0.3728581220013708,0.6093749156582194,0.6271418779986292,0.5705027894092929,0.14426654047584936,0.5520266325870529,0.5551229566992576,0.521713139727718,0.6271418779986292,0.336,0.001,0.3125,0.0,312.5,0.0,5450.0,802317.0,90264.0,100.0,100.0,?,4.0
